Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1719006860.983923,77384,1719006860,977739392,base_link,0.0239021987321282,-0.02800191916355312,-0.8549492751221068,-0.517403447254089,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002647682558745146,0.00029373902361840004,-0.00033139906008727854,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6826776266098022,0.23560896515846372,9.78269100189209,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006860.9893684,77385,1719006860,982739392,base_link,0.023901363203783697,-0.02800313401353422,-0.8549490854612886,-0.5174037212086045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000296709593385458,0.00016303124721162018,-0.00032192422077059746,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6843550205230713,0.2346648722887051,9.76952075958252,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006860.998917,77386,1719006860,992739392,base_link,0.023899049078382646,-0.02800416792841175,-0.8549474944177573,-0.517406408070197,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0004111912567168474,-0.0002039197133854032,-0.0005174449179321527,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6799376010894775,0.23402947187423825,9.773232460021973,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0031238,77387,1719006860,997739392,base_link,0.02389725964831833,-0.028002448633337534,-0.8549487377497883,-0.5174046589759838,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003908546641469002,-0.000441614945884794,-2.1097657736390775e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6633229851722717,0.2322617471218121,9.78983211517334,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0089674,77388,1719006861,2739392,base_link,0.02389852224277626,-0.02800176028969057,-0.8549490117043037,-0.5174039635529833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.9733574744313955e-05,-0.0001573710760567337,0.0002809891593642533,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6900859475135803,0.22694015502929807,9.772076606750488,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0151446,77389,1719006861,7739392,base_link,0.02389959682277716,-0.02800149176816744,-0.8549485691623944,-0.5174047432696808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00039628639933653176,0.00017777588800527155,-2.1754996851086637e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.68702232837677,0.21885111927986264,9.781378746032715,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0199497,77390,1719006861,12739392,base_link,0.023901724250810198,-0.028000022884642383,-0.854948790433349,-0.5174043534113321,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0003972289268858731,0.0003689790901262313,0.00011110596824437376,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6790738105773926,0.21491937339305997,9.785467147827148,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0241356,77391,1719006861,17739392,base_link,0.023900801300682263,-0.028000987981618833,-0.8549492435119705,-0.5174035631579225,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.177122799679637e-05,-3.122913767583667e-05,0.00013684615259990096,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6790738105773926,0.21491937339305997,9.785467147827148,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.032958,77392,1719006861,27739392,base_link,0.023899920826675088,-0.028000229996890145,-0.8549507186516684,-0.5174012450812544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.810033952817321e-05,-0.00018705221009440712,0.0005618039285764098,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6812303066253662,0.22797243297100186,9.77753734588623,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0373042,77393,1719006861,32739392,base_link,0.023899294221575742,-0.027999760783928206,-0.8549509293859109,-0.5174009500533148,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.46279882453382e-05,-0.0001550460583530366,0.0005295026348903775,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6798906922340393,0.2360095977783215,9.77669620513916,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0441656,77394,1719006861,37739392,base_link,0.023900907490984172,-0.02799920118573255,-0.8549509926061837,-0.5174009711267391,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00016717257676646113,0.00011545429879333828,0.00037200836231932044,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6855729222297668,0.22619685530662656,9.776924133300781,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.050124,77395,1719006861,42739392,base_link,0.02390010917040437,-0.027999462133993836,-0.854952098960957,-0.5173989375412984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.938719449564815e-05,2.58910513366573e-05,0.00035451428266242146,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6815282106399536,0.23068875074386716,9.762911796569824,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.058059,77396,1719006861,52739392,base_link,0.02390179981879249,-0.027998445835181893,-0.8549525520395787,-0.51739840016898,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00022368162171915174,0.00010024346556747335,0.00019386247731745243,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6747131943702698,0.2240728735923779,9.800931930541992,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0630498,77397,1719006861,57739904,base_link,0.023902188195416074,-0.02799748320774735,-0.854952825994094,-0.5173979576270705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00016660388791933656,8.329787669936199e-05,0.0002861417015083134,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.7056257724761963,0.2224588096141827,9.784981727600098,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0730183,77398,1719006861,62739904,base_link,0.023900807721491214,-0.02799864767907359,-0.8549540061058521,-0.517396018872039,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00018898979760706425,-4.697211261373008e-05,0.00042127096094191074,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6915383338928223,0.22133728861808896,9.778104782104492,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0752,77399,1719006861,67739904,base_link,0.023900106371590214,-0.027998279552693624,-0.8549537005412005,-0.5173964930240847,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00030337111093103886,0.0001767105277394876,7.177726365625856e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6872539520263672,0.22458527982235074,9.76911449432373,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0791128,77400,1719006861,72739904,base_link,0.02390142560087583,-0.027999736747053666,-0.8549532790727153,-0.5173970830799639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00026995548978447914,7.555344200227408e-05,-5.9408775996416814e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6872539520263672,0.22458527982235074,9.76911449432373,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0840366,77401,1719006861,77739904,base_link,0.023899478943310234,-0.027996815443616253,-0.8549530578017607,-0.5173976415257067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00016830337699502707,-0.0004252656945027411,-0.00017171664512716228,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6724879741668701,0.2306622564792645,9.772191047668457,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0900674,77402,1719006861,82739904,base_link,0.02389912398782043,-0.027997138788969672,-0.8549528259940938,-0.5173980419207675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-8.426152635365725e-05,-0.0005101418937556446,-0.0003660428046714514,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6812576055526733,0.23128190636634946,9.782087326049805,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.0975335,77403,1719006861,92739904,base_link,0.023897374564334974,-0.027993519757626054,-0.8549523096951996,-0.5173990639818439,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0002495148219168186,-0.0006189759587869048,-0.00015730658196844152,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6833801865577698,0.2396019697189343,9.787262916564941,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1040158,77404,1719006861,97739904,base_link,0.023895726227431493,-0.02799339792689208,-0.8549527733105332,-0.5173986003665103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.491652362048626e-05,-0.0003833916853182017,0.00025971926515921956,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6807376146316528,0.22301366925239682,9.776479721069336,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.112012,77405,1719006861,102739904,base_link,0.023895442724020804,-0.027993944848105957,-0.8549527943839575,-0.517398326411995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000368521548807621,-0.00015629621339030558,0.0003652272862382233,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6859406232833862,0.22162234783172727,9.774005889892578,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1175766,77406,1719006861,112739904,base_link,0.02389348898710175,-0.02799394402492532,-0.8549538691285945,-0.5173966616114788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00022875412832945585,-0.0003188216651324182,0.00027409766335040336,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6747687458992004,0.2308550626039517,9.782439231872559,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.123208,77407,1719006861,117739904,base_link,0.023894111640934045,-0.02799095587922035,-0.8549528997510788,-0.5173984739259647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0003929473168682307,-0.0005703967763110995,-0.00015586926019750527,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6659119129180908,0.22934377193451047,9.774996757507324,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1292272,77408,1719006861,122739904,base_link,0.023893240715822238,-0.0279897352669748,-0.8549527627738212,-0.5173988637843135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0005062769050709903,-0.00012477397103793922,-0.0001534954935777932,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6841365694999695,0.21511881053447843,9.794755935668945,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1348665,77409,1719006861,127739904,base_link,0.02389557887809783,-0.027990089234647842,-0.8549529313612152,-0.5173984423158284,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00029853597516193986,8.659510058350837e-06,-0.00018708183779381216,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6966845393180847,0.22703388333320737,9.781281471252441,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1407309,77410,1719006861,132739904,base_link,0.023893851515853392,-0.02798876621873131,-0.8549533633664124,-0.5173978417232371,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00021659396588802338,-3.0694864108226935e-06,0.00021129206288605928,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.7014153003692627,0.23090915381908536,9.772807121276855,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1476793,77411,1719006861,137739904,base_link,0.023893603079937757,-0.02798886187232109,-0.8549541746932462,-0.5173965246342211,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.7998041585087776e-05,-0.0003397420514374971,0.00027092261007055646,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6975452899932861,0.22873511910438657,9.775239944458008,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1499872,77412,1719006861,147739904,base_link,0.023894204824981925,-0.027988865988224264,-0.854954564551595,-0.5173958818947814,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.429428372532129e-06,-2.457859955029559e-05,0.0002527277101762593,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6844674348831177,0.22383487224578977,9.78034496307373,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1578872,77413,1719006861,152739904,base_link,0.023895468901165,-0.027986943367533212,-0.8549545750883072,-0.5173958713580693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00027434079675003886,0.00020785859669558707,0.0001875392626971006,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6863732933998108,0.21738378703594327,9.784100532531738,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1640587,77414,1719006861,157739136,base_link,0.023895904857629283,-0.027987381958175527,-0.8549553442682924,-0.5173945964159018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.728640826418996e-05,0.00016580917872488504,0.00039353943429887295,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.698840320110321,0.2340226024389279,9.77697467803955,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1697922,77415,1719006861,162739136,base_link,0.023895822374929657,-0.02798732746361749,-0.8549559764710201,-0.517393542744689,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00027782859979197383,0.00021031789947301152,0.00014335929881781337,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.689127504825592,0.23363609611988187,9.776394844055176,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.177452,77416,1719006861,172739136,base_link,0.023898328959963168,-0.027984373068318556,-0.8549527417003968,-0.5173989691514348,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00048452310147695243,0.00010566854325588782,-0.0008583394228480756,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6839892864227295,0.21964357793331266,9.786629676818848,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1840582,77417,1719006861,177739136,base_link,0.02389884114295425,-0.027984477282986944,-0.8549533633664125,-0.5173979260169341,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00021300348453223705,4.575029743136836e-05,-0.0001773000112734735,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6790357828140259,0.21282941102981687,9.784608840942383,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1899524,77418,1719006861,182739136,base_link,0.023897806734168338,-0.027983715182355078,-0.8549539112754431,-0.5173968723457214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.100159715861082e-05,-0.0002686247753445059,0.00021673756418749693,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6980721354484558,0.22380469739437223,9.781816482543945,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.1978579,77419,1719006861,192739136,base_link,0.023898963138324354,-0.02798087817261469,-0.8549545961617314,-0.517396018872039,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00041563090053386986,-0.0001598467351868748,0.00033390294993296266,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6715852618217468,0.23463129997253537,9.778923988342285,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006861.202922,77420,1719006861,197739136,base_link,0.023897988821724794,-0.027980435301433074,-0.8549553337315803,-0.5173948598337049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00016850518295541406,-0.0002754648157861083,0.0004806463839486242,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6886256337165833,0.2387041449546826,9.786555290222168,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
