Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1719006570.8734965,27661,1719006570,866261248,base_link,0.017831859428547123,-0.0029338783447911913,-0.8747627509514571,-0.4842144161687155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00048425569548271596,0.00011740675836335872,0.0003408733173273504,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3479313552379608,-0.11990938335657,9.800314903259277,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.87876,27662,1719006570,876261248,base_link,0.017831777110483626,-0.002932780551096383,-0.8747646686330643,-0.48421081261316784,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0003751906333491206,-5.369543214328579e-05,0.000689714215695858,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3358880579471588,-0.11569585651159167,9.797341346740723,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.8847423,27663,1719006570,881261248,base_link,0.01783036519105851,-0.002931272484173102,-0.8747646686330643,-0.48421106549425896,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00021955324336886406,-0.0005100388079881668,0.000237875443417579,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.33511248230934143,-0.11687249690294146,9.796463012695312,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.891853,27664,1719006570,886261248,base_link,0.0178288380263445,-0.0029322253980761546,-0.8747638256960941,-0.48421258278080537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00025544961681589484,-0.0005996091058477759,-0.0003692950704135,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.34612107276916504,-0.12235351651906848,9.795238494873047,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.8976102,27665,1719006570,891261248,base_link,0.01782672278138486,-0.002934717330494361,-0.8747636781821244,-0.48421289888216923,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0006281276582740247,-0.00025254386127926415,-0.00035692274104803795,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3372093737125397,-0.11961295455694078,9.812640190124512,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.904116,27666,1719006570,896261248,base_link,0.017826128115694152,-0.0029345823288702247,-0.8747627509514571,-0.48421458475610957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00032698753057047725,-0.00011331700079608714,-0.0004911341238766909,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3372473120689392,-0.1407410502433765,9.79670524597168,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.909065,27667,1719006570,901261248,base_link,0.017827354325568014,-0.002933867149534554,-0.8747628773920026,-0.48421437402186707,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.2765441574156284e-05,9.061617311090228e-05,-0.00022507677203975618,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.33358293771743774,-0.11301743239164232,9.803666114807129,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.913076,27668,1719006570,906261248,base_link,0.017827495912637232,-0.0029330090660406533,-0.8747628984654269,-0.48421435294844284,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00026952422922477126,-5.7908357121050385e-05,-0.00020105988369323313,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3367898762226105,-0.11290359497070193,9.792460441589355,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.919316,27669,1719006570,911261248,base_link,0.017826211750846664,-0.0029328088685102267,-0.8747622662626993,-0.48421549091335264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00042153269168920815,-0.00022065170924179256,-4.6103436034172746e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.33566248416900635,-0.12713512778282046,9.79079532623291,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.92523,27670,1719006570,921261248,base_link,0.017826466607571253,-0.0029278151255061943,-0.8747621398221537,-0.4842157859412922,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0007418333552777767,-0.00044337596045807004,-7.216667290776963e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.33409908413887024,-0.11049757897853732,9.792960166931152,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.9310567,27671,1719006570,926261248,base_link,0.017826416558188646,-0.002928651477031331,-0.874762076601881,-0.48421584916156496,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00036542973248288035,-9.427907934878026e-05,-0.0002894369827117771,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.34834128618240356,-0.1146812066435802,9.798467636108398,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006570.9372766,27672,1719006570,931261248,base_link,0.01782755518164295,-0.002927818418228734,-0.8747618658676384,-0.48421622848320156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00013433012645691633,0.0002870831231120974,-7.621588883921508e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3281435966491699,-0.12444912642240404,9.815593719482422,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
