Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1719185922.3755589,9455,1719185922,373356309,,0.009560471895383671,-0.005607500614132732,0.011615347262704745
1719185922.3958807,9456,1719185922,393525371,,0.008155092975357547,-0.004459395233425312,0.01250474908738397
1719185922.4156704,9457,1719185922,413456257,,0.008155092975357547,-0.004459395233425312,0.01250474908738397
1719185922.4356935,9458,1719185922,433370319,,0.007906742830527946,-0.004633958771592006,0.013557527388911694
1719185922.4549065,9459,1719185922,453334225,,0.007906742830527946,-0.004633958771592006,0.013557527388911694
1719185922.474622,9460,1719185922,473319954,,0.006770532301743515,-0.0027980532468063757,0.014172446302836761
1719185922.4946928,9461,1719185922,493340996,,0.006770532301743515,-0.0027980532468063757,0.014172446302836761
1719185922.5151443,9462,1719185922,513337090,,0.004528194825979881,6.9325677714005e-05,0.01415973313851282
1719185922.535133,9463,1719185922,533385475,,0.004528194825979881,6.9325677714005e-05,0.01415973313851282
1719185922.5554104,9464,1719185922,553438184,,0.0025191244276356883,-0.00045361232423601905,0.01535519101889804
1719185922.5752246,9465,1719185922,573353600,,0.0025191244276356883,-0.00045361232423601905,0.01535519101889804
1719185922.5950212,9466,1719185922,593327715,,0.0018013410735875368,-0.0010455122828716412,0.014193340786732733
1719185922.615277,9467,1719185922,613411881,,0.0018013410735875368,-0.0010455122828716412,0.014193340786732733
1719185922.6351943,9468,1719185922,633354954,,0.0016520193603355438,-0.0007429199577018153,0.011889875284396112
1719185922.6554658,9469,1719185922,653356204,,0.0016520193603355438,-0.0007429199577018153,0.011889875284396112
1719185922.6758065,9470,1719185922,673338965,,0.0015549780655419454,-0.0003390973079149262,0.013206161907874048
1719185922.696413,9471,1719185922,693376204,,0.0015549780655419454,-0.0003390973079149262,0.013206161907874048
1719185922.7153134,9472,1719185922,713375267,,0.0005915782330703223,-0.00030547533697244944,0.013418010988971218
1719185922.7352023,9473,1719185922,733389850,,-0.001209586738696089,-0.001029523838951718,0.012673218589043245
1719185922.7551103,9474,1719185922,753353704,,-0.001209586738696089,-0.001029523838951718,0.012673218589043245
1719185922.7758577,9475,1719185922,773340475,,-0.0013997473834024277,-0.00023413041617459385,0.014696419762913138
1719185922.7955253,9476,1719185922,793369954,,-0.0013997473834024277,-0.00023413041617459385,0.014696419762913138
1719185922.8161986,9477,1719185922,813451361,,-0.0012998860911466181,0.0007307340838451637,0.011691719177179039
1719185922.8351355,9478,1719185922,833417871,,-0.0012998860911466181,0.0007307340838451637,0.011691719177179039
