Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,intFlag,altiThreshold,thrustSetpoint,thrustPerRotor,expectedThrust.x,expectedThrust.y,expectedThrust.z,disturbanceEstimate.x,disturbanceEstimate.y,disturbanceEstimate.z,inertialForce.x,inertialForce.y,inertialForce.z
1719186043.7965124,15526,1719186043,793397148,,True,True,18.635347366333008,4.658836841583252,-0.7053440831863841,-0.037987419519396624,18.630830053990305,-7.057543100397308,1.3372875772655743,-3.144856960866722,0.0,0.0,0.0
1719186043.8171897,15527,1719186043,813410064,,True,True,18.63910675048828,4.65977668762207,-0.6792744505527576,-0.07760958151236749,18.62280100418046,-7.009342849535601,1.3273119008639684,-3.1474820988583874,0.0,0.0,0.0
1719186043.8360624,15528,1719186043,833374231,,True,True,18.387853622436523,4.596963405609131,-0.6672288875415606,-0.10247240439666636,18.626878874374256,-6.967273795998106,1.3208381320710436,-3.15024585527848,0.0,0.0,0.0
1719186043.856374,15529,1719186043,853428971,,True,True,18.38665199279785,4.596662998199463,-0.6576790506624939,-0.10098034919479969,18.37581078969453,-6.930927872365775,1.3133086767579316,-3.1480230156826194,0.0,0.0,0.0
1719186043.8754916,15530,1719186043,873387408,,True,True,18.56922721862793,4.642306804656982,-0.5905932209075166,-0.11923723488030613,18.376776798206958,-6.905078162778672,1.3083886532526472,-3.146129072298211,0.0,0.0,0.0
1719186043.8976178,15531,1719186043,893377721,,True,True,18.578079223632812,4.644519805908203,-0.6045247290487971,-0.08337798401709931,18.559197174349805,-6.881389145319034,1.3105231201281462,-3.148306288553699,0.0,0.0,0.0
1719186043.916335,15532,1719186043,913355273,,True,True,18.712474822998047,4.678118705749512,-0.5806105873147844,-0.08473757348205342,18.568810446128982,-6.862470222902153,1.3125788236782872,-3.15122488589268,0.0,0.0,0.0
1719186043.9368563,15533,1719186043,933415950,,True,True,18.577157974243164,4.644289493560791,-0.5610620107019363,-0.10403984939083818,18.70377156408586,-6.8376850101971005,1.299246895001724,-3.157458497074287,0.0,0.0,0.0
1719186043.9566529,15534,1719186043,953358918,,True,True,18.58075523376465,4.645188808441162,-0.5674686943950062,-0.08875760839815655,18.568276788815236,-6.802903181156218,1.2767559433288227,-3.1607868946667534,0.0,0.0,0.0
1719186043.9762516,15535,1719186043,973391262,,True,True,18.75348472595215,4.688371181488037,-0.5591540298565414,-0.08623664840472632,18.572139432850935,-6.772282093500206,1.2561644253790882,-3.1641837197808704,0.0,0.0,0.0
1719186043.997221,15536,1719186043,993369283,,True,True,18.76645851135254,4.691614627838135,-0.5108012458614556,-0.11888186210950867,18.746149031288287,-6.7417205471101385,1.2640769576579765,-3.17114321330207,0.0,0.0,0.0
1719186044.0168173,15537,1719186044,13421887,,True,True,18.66463279724121,4.666158199310303,-0.5049270711636772,-0.1313129701184276,18.75920425983569,-6.714698062177923,1.272472075467818,-3.178739865173803,0.0,0.0,0.0
1719186044.0364912,15538,1719186044,33381471,,True,True,18.670698165893555,4.667674541473389,-0.4828584767201759,-0.1500934436425195,18.657781519637922,-6.693071546462614,1.272087780112071,-3.184419406421392,0.0,0.0,0.0
1719186044.0567017,15539,1719186044,53415741,,True,True,18.490026473999023,4.622506618499756,-0.43937290132054907,-0.17381020097236902,18.66471791870285,-6.677886473387913,1.274116281760244,-3.1902461008703398,0.0,0.0,0.0
1719186044.0757177,15540,1719186044,73368658,,True,True,18.499069213867188,4.624767303466797,-0.42092380727570927,-0.13885065620045978,18.484714165974847,-6.668704243791946,1.2614534605129093,-3.1922096872156356,0.0,0.0,0.0
1719186044.0964403,15541,1719186044,93366627,,True,True,18.87396812438965,4.718492031097412,-0.39985828236808313,-0.13952984607136437,18.4942208707398,-6.662525749782121,1.2500961133092658,-3.1949319424145184,0.0,0.0,0.0
1719186044.1171827,15542,1719186044,113539856,,True,True,18.891815185546875,4.722953796386719,-0.38800444873154355,-0.12718415131731772,18.869550404264963,-6.659392587439627,1.2493437236130749,-3.205917155889109,0.0,0.0,0.0
1719186044.136033,15543,1719186044,133387668,,True,True,18.896238327026367,4.724059581756592,-0.39278639216069117,-0.1262932988835389,18.887308775376834,-6.6561463430641865,1.2485897299017246,-3.217397327243066,0.0,0.0,0.0
1719186044.154909,15544,1719186044,153310273,,True,True,18.915504455566406,4.728876113891602,-0.3701582868252487,-0.15178604384140837,18.892002761390554,-6.641574051432933,1.2471784140220934,-3.228691801350438,0.0,0.0,0.0
