Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1719185922.6100447,12910,1719531096,443375031,,0.45642271637916565,-1.1053158044815063,0.1934998482465744,-0.0032771225087344646,-0.003753810655325651,-0.028525125235319138,0.9995806813240051,0.0012689698961700034,0.0023284772043584176,0.002150303487824008,-0.003764553393571472,0.00030081977716900625,0.001225948436963992
1719185922.626838,12911,1719531096,460110033,,0.45642393827438354,-1.1053186655044556,0.1934952437877655,-0.003258791286498308,-0.0037848076317459345,-0.028516342863440514,0.9995808601379395,0.0013329534005450492,0.0024695445024697283,0.0019251324306537609,-0.002864576823666687,-0.000649209596901726,0.0019473755707266438
1719185922.643465,12912,1719531096,476701790,,0.4564622938632965,-1.1054866313934326,0.19337844848632812,-0.0036116987466812134,-0.0035646671894937754,-0.02875141240656376,0.9995737671852112,0.003439914978300433,0.0019598205090864147,0.0017965262509210852,-0.017907208380461198,0.006628079890831003,-0.004373738087226699
1719185922.660536,12913,1719531096,493461933,,0.4564243257045746,-1.1053218841552734,0.19348470866680145,-0.0032613114453852177,-0.0037757374811917543,-0.02851809933781624,0.9995808601379395,-0.0005979228552950044,0.0026092898532977206,0.0014956485908211741,0.012299459022733737,-0.0073503943280913385,0.007843803363192377
1719185922.6766775,12914,1719531096,510052967,,0.4564325213432312,-1.105312705039978,0.19349601864814758,-0.0032641382422298193,-0.003767956979572773,-0.02851930446922779,0.9995808601379395,-0.0004817867908961017,0.002809647785383049,0.0017604532239423104,0.011558344224326868,-0.006080672720737446,0.007518623730790608
1719185922.6936536,12915,1719531096,526707860,,0.4564315676689148,-1.105312705039978,0.1934928447008133,-0.003258404089137912,-0.0037710820324718952,-0.02852288819849491,0.9995807409286499,-0.0011391145381036728,0.005618591750040992,0.0036607531412720727,0.02379102601693333,-0.013226970979891332,0.01519511186198366
1719185922.710294,12916,1719531096,543394139,,0.45642948150634766,-1.1053228378295898,0.19349341094493866,-0.0032759695313870907,-0.003774471813812852,-0.02852429263293743,0.9995806813240051,5.085547331595429e-05,-0.000185680214908967,0.00015430178394442026,-0.0010750327623943467,-0.00010147278750026727,-0.00024971806703046094
1719185922.7266905,12917,1719531096,560008867,,0.4564296305179596,-1.105316162109375,0.19348853826522827,-0.0032975045032799244,-0.0037638568319380283,-0.028516940772533417,0.9995808005332947,-8.310236163370099e-05,-0.0002272388986720991,-0.00011519366002252389,-0.0017000551755270083,-2.546954140348652e-05,3.811754060011448e-05
1719185922.7436645,12918,1719531096,576683626,,0.4564235806465149,-1.105312466621399,0.1934928596019745,-0.003274890361353755,-0.0037705511786043644,-0.02851162478327751,0.999580979347229,-0.00016783519428245728,-0.00016577120886582147,9.586837081425713e-06,-0.0011346249036597168,-0.0001288745839478913,0.00033208057086253954
1719185922.7600605,12919,1719531096,593358722,,0.45643338561058044,-1.1053194999694824,0.19349904358386993,-0.0032679643481969833,-0.003781943814828992,-0.02851293422281742,0.999580979347229,0.00022851593099155651,-6.15990845256432e-05,0.00019669583682485503,0.0005149805135967156,-0.0006146593635066472,0.00033085992667672686
1719185922.7768779,12920,1719531096,609994832,,0.45643123984336853,-1.105323314666748,0.1934961974620819,-0.0032750233076512814,-0.003767887130379677,-0.028519438579678535,0.9995808005332947,0.0001901936813311732,-0.00023656810677119485,0.00023036612558837918,0.0009916940910735346,-0.0004837404334164738,-0.00013299276440677897
1719185922.7936673,12921,1719531096,626684704,,0.4564259946346283,-1.105314016342163,0.19349928200244904,-0.0032850147690624,-0.0037722554989159107,-0.028515171259641647,0.9995808601379395,0.00020351649331215753,-0.00014326652185010452,0.00020983031564770094,-9.510057542956433e-05,-0.0004373340558914626,-0.00016353406755179156
1719185922.810629,12922,1719531096,643296118,,0.45642948150634766,-1.1053134202957153,0.1934911012649536,-0.0032717299181967974,-0.003771242219954729,-0.028512002900242805,0.999580979347229,-6.559655614344636e-06,0.00011098478339361271,-0.0002697207929027022,0.00030917526857723377,0.0004004122569132514,0.00013678642627597837
1719185922.8268247,12923,1719531096,660044849,,0.4564298689365387,-1.105316400527954,0.19348843395709991,-0.003264824626967311,-0.0037647783756256104,-0.028517238795757294,0.9995809197425842,3.5744944455516854e-05,0.00012496193020481426,-0.00026669859140401837,0.0007826732603870652,0.0001598844856543518,0.0001768044681909195
1719185922.8439364,12924,1719531096,676663438,,0.45643073320388794,-1.1053221225738525,0.1934943050146103,-0.003269372507929802,-0.003764086402952671,-0.0285248551517725,0.9995806813240051,0.00013746959723458387,-0.00012527045996132605,-0.00022009118789262605,0.000957131902047657,0.00033474048182669474,-0.0002196343247124529
1719185922.8602772,12925,1719531096,693369313,,0.45642703771591187,-1.1053237915039062,0.193488210439682,-0.00328090344555676,-0.0037759679835289717,-0.028516408056020737,0.9995808005332947,-0.0001016731008262162,-0.00020054816953853929,-0.00014868637628385518,-0.000669649751390048,-0.0005690292668590335,0.00013205952835734384
1719185922.8769522,12926,1719531096,710047877,,0.45643043518066406,-1.1053217649459839,0.1935013085603714,-0.003260854398831725,-0.0037704668939113617,-0.028520459309220314,0.9995808005332947,-5.1529212388551706e-05,-0.00011704463065293019,0.00011407268171651328,-0.00023110835343114996,-0.0005890813569713897,0.00017009635343689716
1719185922.8941994,12927,1719531096,726679813,,0.45642584562301636,-1.1053215265274048,0.19349320232868195,-0.0032670251093804836,-0.0037621825467795134,-0.02851516380906105,0.9995809197425842,-0.00014240163075793244,-1.7609904289050525e-05,-0.0001189112238071264,-0.000290475243284981,-0.00033916861232136645,0.000601844148593118
1719185922.9101338,12928,1719531096,743364525,,0.45633402466773987,-1.105463981628418,0.19338831305503845,-0.0031824426259845495,-0.0037647783756256104,-0.02857174724340439,0.9995796084403992,-0.0030866873408801334,-0.004720298148946606,-0.0034201184238744032,0.006087640391486438,0.00047200887845180923,-0.0037612700127040094
1719185922.9265985,12929,1719531096,759984082,,0.456425279378891,-1.1053154468536377,0.1934962272644043,-0.0032759662717580795,-0.0037747605238109827,-0.02852138690650463,0.9995806813240051,-0.001620713800650282,-0.0022757653329037227,-0.001837816827960419,0.002321920505372755,-0.00015807781139400988,-0.0019328704084000553
1719185922.9436896,12930,1719531096,776674383,,0.45642557740211487,-1.105320692062378,0.19349241256713867,-0.003265989478677511,-0.0037751044146716595,-0.028523998335003853,0.9995807409286499,-0.0015392995594874104,-0.0023670458068690042,-0.001766279411445078,0.0028666150718636195,-0.00042922044159334833,-0.002199146278022703
1719185922.9597437,12931,1719531096,793350695,,0.45641908049583435,-1.1053193807601929,0.19350114464759827,-0.0032829793635755777,-0.0037697721272706985,-0.028521811589598656,0.9995807409286499,0.0013114078483772967,0.002434614883241345,0.0020275439966526503,-0.003911128044987343,-0.00010710869872774333,0.0017542537590771177
1719185922.976175,12932,1719531096,810009476,,0.45642298460006714,-1.1053118705749512,0.1934957057237625,-0.003268331987783313,-0.0037716322112828493,-0.028525518253445625,0.9995806217193604,-0.00014606104880725672,8.157289718345054e-05,0.00013628479969036354,-0.00031784198480605617,0.0002725434822077356,-6.302425955175524e-05
1719185922.9943955,12933,1719531096,826660699,,0.4563376009464264,-1.1054619550704956,0.19337952136993408,-0.003184002125635743,-0.003765788162127137,-0.02857300639152527,0.9995795488357544,-0.0015775702195705127,-0.002338656788949226,-0.0017413693612470943,0.0021551861224703805,0.0005548516230870564,-0.0015720534977837063
1719185923.0102787,12934,1719531096,843377437,,0.45641928911209106,-1.105310082435608,0.1934986412525177,-0.0032794128637760878,-0.0037680647801607847,-0.028512975201010704,0.9995809197425842,0.0013526421856808201,0.0026636636558089438,0.0019258750925453764,-0.0030230075460690076,-0.00011179258969926548,0.002290458916782853
1719185923.0267003,12935,1719531096,860000040,,0.45642542839050293,-1.1053202152252197,0.193502277135849,-0.0032756635919213295,-0.0037575848400592804,-0.028514184057712555,0.999580979347229,0.0013897810656186686,0.0023696383605643604,0.0020771453976503483,-0.0033979420759612834,0.0002885544099668661,0.0023766879388424206
1719185923.0439076,12936,1719531096,876626448,,0.45642024278640747,-1.1053102016448975,0.1935029923915863,-0.0032691408414393663,-0.0037608565762639046,-0.028531011193990707,0.9995805621147156,0.0027296982083282488,0.0050444649319148225,0.004030246057967373,-0.0059841651241668,-9.334189361045447e-05,0.0034102811535912233
1719185923.0602431,12937,1719531096,893368928,,0.45642486214637756,-1.105319619178772,0.19350005686283112,-0.0032740184105932713,-0.0037696114741265774,-0.028529103845357895,0.9995805025100708,0.00016897908311840935,-0.00031413018502521485,-2.4949219686084002e-05,2.6873587316264373e-05,-0.0003393429689978036,-0.00047729669779994195
1719185923.0763679,12938,1719531096,910006173,,0.4563980996608734,-1.1053402423858643,0.1934949904680252,-0.003248576307669282,-0.0037831172812730074,-0.028525616973638535,0.9995806217193604,-0.0003795606375329455,-0.0004892718946347156,-0.00016999322949796003,0.000773614838755041,-0.001118405708217512,-0.0003260918654755219
1719185923.0934172,12939,1719531096,926663839,,0.45643019676208496,-1.1053264141082764,0.19349856674671173,-0.0032650392968207598,-0.0037713516503572464,-0.028520476073026657,0.9995807409286499,0.0002415322677554524,-0.00042629976253802425,-0.0001223923340406913,-3.7424219938100595e-06,-0.0006416558167267786,0.00041207399450071593
1719185923.1092403,12940,1719531096,943339147,,0.45642560720443726,-1.10532808303833,0.19349436461925507,-0.003270812099799514,-0.0037581240758299828,-0.02852710336446762,0.9995806813240051,-6.499661724794622e-05,-0.00016934765979697013,-0.0001651778568268223,-0.00010909110854009658,0.0008220557735176131,-0.0001516707576239213
1719185923.1267211,12941,1719531096,960008472,,0.45641979575157166,-1.1053227186203003,0.19349266588687897,-0.003260920522734523,-0.003767953719943762,-0.028516560792922974,0.9995809197425842,0.000284569527052655,0.0002638417732581021,-0.00010896366033073343,-0.0006307804753516126,0.0009296865060096629,8.533829633420345e-05
1719185923.1429899,12942,1719531096,976665693,,0.4564293920993805,-1.1053287982940674,0.19348718225955963,-0.003271576017141342,-0.0037659399677067995,-0.02853015810251236,0.9995805025100708,-8.967777200809821e-05,-6.79206140653283e-05,-0.0002600647339598454,-0.0004315490319712401,0.0006126975247730612,-0.0005419271292417206
1719185923.1600986,12943,1719531096,993365146,,0.45642295479774475,-1.1053146123886108,0.19349554181098938,-0.003271365538239479,-0.003757796250283718,-0.02852616272866726,0.9995806813240051,-0.00015085818563134043,0.0004601465984257033,0.00015853680817198498,-1.9946677316421392e-05,0.00028140808306245484,0.00016405168138872828
1719185923.1761117,12944,1719531097,9989880,,0.45642995834350586,-1.105320692062378,0.1934969425201416,-0.0032838531769812107,-0.0037677264772355556,-0.02852874994277954,0.9995805025100708,6.269397022323177e-05,0.0002694463201533653,0.00021017527934051862,-0.0007670903238142092,0.0002573931173181162,-0.00027061249715824463
1719185923.193596,12945,1719531097,26676068,,0.45642656087875366,-1.1053152084350586,0.19350118935108185,-0.0032763679046183825,-0.003775267396122217,-0.02851899154484272,0.9995807409286499,-0.00015409287670889275,0.0004622586143802334,0.00037244198545060436,-0.00015018058740436823,-4.6055224965798464e-05,0.0005053662977275975
1719185923.210986,12946,1719531097,43366978,,0.4564269185066223,-1.1053270101547241,0.19348552823066711,-0.0032642066944390535,-0.003768283175304532,-0.0285229180008173,0.9995808005332947,7.217018564395467e-05,-0.00040317285013569983,-0.0004275205685923771,0.0006457305224643801,-9.874179666243205e-05,-2.5519541262043294e-05
1719185923.2268043,12947,1719531097,60050391,,0.4564243257045746,-1.10531747341156,0.19349393248558044,-0.0032790768891572952,-0.003769339993596077,-0.028525181114673615,0.9995806217193604,-8.788473553901177e-05,-0.00014277109179933138,-0.0003107841313163373,0.0005582044055469772,0.00019491431834569401,-1.3388045934624324e-05
1719185923.2438943,12948,1719531097,76667703,,0.45641273260116577,-1.1052916049957275,0.19352956116199493,-0.003292679088190198,-0.003783780848607421,-0.028518302366137505,0.9995807409286499,-0.00022468521966303437,0.00019740415067325356,0.00021278669459213974,-0.0001383457863058968,-5.535805642815266e-05,-0.00010707323295638122
1719185923.2609372,12949,1719531097,93365655,,0.456417977809906,-1.1053208112716675,0.19348987936973572,-0.003270306857302785,-0.003774577286094427,-0.02851840853691101,0.9995808601379395,-6.272578575037513e-05,-0.0003776750107124042,-0.0005809998340567103,0.0005313490534435025,0.00010789880649295211,0.00014537007236917557
1719185923.2758613,12950,1719531097,109996616,,0.45643505454063416,-1.105521559715271,0.1932978332042694,-0.0038429638370871544,-0.003410205477848649,-0.02876548282802105,0.9995730519294739,0.0002654733615123045,-0.003886740642846429,-0.003925963022387949,-0.018457523918297497,0.01179410265802821,-0.007919187486691013
1719185923.2934213,12951,1719531097,126682941,,0.4564029276371002,-1.1053390502929688,0.19349434971809387,-0.003256674623116851,-0.0037852979730814695,-0.028534045442938805,0.9995803833007812,-7.704331266330904e-05,-0.0012738952419061992,-0.001242274885458727,0.0019193885292155197,0.0003150729676887013,-0.000538922883092709
1719185923.309948,12952,1719531097,143334649,,0.45646658539772034,-1.1054848432540894,0.19337418675422668,-0.003635889384895563,-0.003559563774615526,-0.028746195137500763,0.999573826789856,0.0018644068779879895,-0.005150391858487069,-0.00391985054767503,-0.025220374579363793,0.01398376337918285,-0.014490061278574726
1719185923.3266292,12953,1719531097,160035631,,0.4564318060874939,-1.1053199768066406,0.1934863030910492,-0.003266257932409644,-0.0037760245613753796,-0.028527770191431046,0.9995806217193604,0.0009999271871674138,0.000946748193363611,0.0011531273208529335,0.0068100473465246905,-0.004535271002383778,0.0008605982797793652
1719185923.3428435,12954,1719531097,176679845,,0.45644068717956543,-1.1055266857147217,0.1933002918958664,-0.003844131249934435,-0.0034101351629942656,-0.028771433979272842,0.9995728731155396,0.0016837576276416697,-0.005540928156407453,-0.005223411594121206,-0.03275144258738865,0.019100116338121285,-0.014758611991753236
1719185923.3600192,12955,1719531097,193372395,,0.4564291536808014,-1.1053290367126465,0.19347941875457764,-0.003244927618652582,-0.0037664202973246574,-0.028530007228255272,0.9995806217193604,-0.0008163986820353628,0.005898620879471558,0.004746439175399618,0.03363404714465836,-0.01789654208980719,0.01509444094613879
1719185923.3763127,12956,1719531097,210005938,,0.4564332962036133,-1.1053225994110107,0.1934879869222641,-0.0032632220536470413,-0.003777222940698266,-0.028519388288259506,0.9995808601379395,-0.0001678215371763914,0.003258901665870583,0.0030211893628147696,0.020489177054389858,-0.011393199212407218,0.008237510971303465
1719185923.393642,12957,1719531097,226677970,,0.45643121004104614,-1.10532546043396,0.1934933364391327,-0.0032782633788883686,-0.003767165821045637,-0.028524305671453476,0.9995806813240051,-0.0003505578228461519,0.006654527711418531,0.006208979352301338,0.03960096230210525,-0.02273277858763312,0.016085686164880403
1719185923.4102256,12958,1719531097,243366999,,0.456430047750473,-1.105318307876587,0.19349081814289093,-0.0032551807817071676,-0.003778697457164526,-0.028514046221971512,0.9995810389518738,-4.531816075914196e-06,0.00029844627016834696,0.00014800572488527202,0.0004555172660734336,-0.000785035296583787,0.0008713874250952513
1719185923.4267597,12959,1719531097,260042827,,0.4564242362976074,-1.1053245067596436,0.19349122047424316,-0.003285448532551527,-0.003783382475376129,-0.02853081002831459,0.9995803833007812,-0.00017028882239182716,8.798000678495474e-05,1.1831555740695707e-05,4.9290376532765265e-05,-0.0005892147840895333,-3.882532986744709e-05
1719185923.4435005,12960,1719531097,276634737,,0.4564284682273865,-1.1053217649459839,0.19349059462547302,-0.0032692074310034513,-0.0037794129457324743,-0.028517592698335648,0.9995808601379395,-6.451939938151921e-05,0.00018168268464472618,-8.78902914103619e-05,0.0011035047523477806,-0.0007635298976466527,0.0005643056313000833
1719185923.4603653,12961,1719531097,293367046,,0.4564182758331299,-1.1053190231323242,0.19348764419555664,-0.0032610453199595213,-0.0037707083392888308,-0.028529813513159752,0.9995805025100708,-0.00036483394859798744,3.408030112664498e-05,-0.00010197019643569879,6.128455708093107e-05,0.0005614910341422198,-0.0009266223531790883
1719185923.4774683,12962,1719531097,310002799,,0.456458181142807,-1.1054842472076416,0.1933840811252594,-0.0036197369918227196,-0.003561487654224038,-0.028761504217982292,0.9995734691619873,0.0003937353223363552,-0.002603264113445797,-0.0018264028057477463,-0.011055861533193876,0.007366536146185061,-0.00799350644646205
1719185923.4937103,12963,1719531097,326672418,,0.45642414689064026,-1.1053171157836914,0.1934925764799118,-0.00329020619392395,-0.003771109040826559,-0.028521081432700157,0.9995807409286499,-0.0002434169838118577,0.0001310755796067719,-1.1027023382657614e-05,-0.00040919461597295655,0.0005351854151150791,-0.0004971076071624732
1719185923.5100663,12964,1719531097,343372143,,0.45643043518066406,-1.1053187847137451,0.19349220395088196,-0.003276006318628788,-0.003771033138036728,-0.028517965227365494,0.9995808005332947,0.0003048533714619934,-1.5658797809459276e-05,7.475034238228053e-05,1.2378437903152171e-05,-3.055404073193743e-05,0.0005203863929702279
1719185923.5268602,12965,1719531097,360015704,,0.45642518997192383,-1.1053165197372437,0.19348999857902527,-0.0032650730572640896,-0.0037760355044156313,-0.028526945039629936,0.9995806217193604,-0.00044467925387453903,0.0027626623440587987,0.00175563790953295,0.012502800065433192,-0.006808521431065077,0.007840076823358414
1719185923.5434296,12966,1719531097,376683243,,0.4564626216888428,-1.1054892539978027,0.1933765858411789,-0.003623499069362879,-0.003566197818145156,-0.028745708987116814,0.9995738863945007,0.000745644449420495,-0.0028978722390709966,-0.001940312482476829,-0.01086218181652098,0.006552413938263639,-0.0073291132082061
1719185923.5602233,12967,1719531097,393372940,,0.4564339220523834,-1.1055419445037842,0.19328558444976807,-0.0038380371406674385,-0.0034211587626487017,-0.028776785358786583,0.9995726943016052,-0.00041915461949034946,-0.004596875578776632,-0.004958126102212341,-0.026373802448011206,0.015772633900938984,-0.00951791836627291
1719185923.5767202,12968,1719531097,410002914,,0.45643043518066406,-1.1053225994110107,0.19349077343940735,-0.0032714721746742725,-0.003768723690882325,-0.028527336195111275,0.9995805621147156,-0.00038959731611673196,-0.0009805363045716237,-0.001502921784173016,-0.007510612117528043,0.00486499930033924,-0.0010094680691009779
1719185923.5935173,12969,1719531097,426701137,,0.4564383029937744,-1.1055285930633545,0.19329984486103058,-0.0038477841299027205,-0.0034178574569523335,-0.028776567429304123,0.9995726346969604,-0.0008824087202870309,-0.0015388841183006732,-0.0027989361414576296,-0.014933309791155997,0.009374321242384279,-0.001992499091830833
1719185923.6105456,12970,1719531097,443370107,,0.4564281404018402,-1.1055312156677246,0.19328968226909637,-0.0038432374130934477,-0.0034091316629201174,-0.028775254264473915,0.9995726943016052,-0.0002641096593640753,0.00012856813307547763,-0.00010608622749285965,-8.113277259320754e-05,0.0007102153749731001,8.099445868745209e-05
1719185923.6266975,12971,1719531097,460015759,,0.45643162727355957,-1.1055269241333008,0.19329647719860077,-0.0038517119828611612,-0.0034145209938287735,-0.028766654431819916,0.9995729327201843,-0.00014779923151286243,-0.003453962354986326,-0.0034109831179552972,-0.019589866554693976,0.011584461420716667,-0.007837817337510069
1719185923.6436317,12972,1719531097,476631538,,0.45632457733154297,-1.1054620742797852,0.19334883987903595,-0.0031849087681621313,-0.0037762108258903027,-0.02856750413775444,0.9995797276496887,-0.0020682485897199855,0.0010684266949677423,0.0006512344765732315,0.0226589886380277,-0.01106999492081997,0.006913801268194772
1719185923.6602972,12973,1719531097,493367719,,0.4564216732978821,-1.105319619178772,0.19349567592144012,-0.0032841877546161413,-0.0037902749609202147,-0.02852739952504635,0.999580442905426,0.0015040980212450389,0.005901730468225804,0.005880794982318578,0.01579795825903007,-0.012791516099244421,0.009519948447209721
1719185923.6761115,12974,1719531097,510000007,,0.4564284682273865,-1.1053203344345093,0.19349701702594757,-0.003289375454187393,-0.003778608050197363,-0.028529800474643707,0.9995803833007812,0.0015588393522599033,0.0058181833842051445,0.0057896342687924415,0.015890862646084216,-0.012219316416051736,0.009154459464628584
1719185923.6932988,12975,1719531097,526675465,,0.45644646883010864,-1.1055294275283813,0.1932992786169052,-0.0038560733664780855,-0.003420215332880616,-0.028764450922608376,0.9995729923248291,0.003648237220638115,0.0012463055964685686,0.001615869952659112,-0.026030119166818102,0.010686652683339544,-0.005105078181497205
1719185923.7099771,12976,1719531097,543368260,,0.456432580947876,-1.1055185794830322,0.19329163432121277,-0.0038458784110844135,-0.003418138949200511,-0.028768863528966904,0.9995729327201843,-4.810145318982485e-05,-0.0031395744696741186,-0.0035302749445383424,-0.01878240123610423,0.011979233316812244,-0.008094622966633547
1719185923.7267127,12977,1719531097,560014957,,0.4564378261566162,-1.1055271625518799,0.19329604506492615,-0.0038583523128181696,-0.003416290506720543,-0.02877219207584858,0.9995726943016052,-7.361935274121937e-05,-0.003270774238540996,-0.00347903747005529,-0.019016529378747146,0.011646189291435457,-0.008126203359205636
1719185923.7436492,12978,1719531097,576698983,,0.45643433928489685,-1.105535626411438,0.19329294562339783,-0.003852696856483817,-0.0034204747062176466,-0.028780091553926468,0.9995725154876709,-0.0004319699423292892,7.632224301369115e-05,-0.00023202182616988308,0.0004455193451160121,7.564500591507019e-05,-0.0006687918088720891
