Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1719006630.10942,37806,1719006630,101606848,base_link,0.01700441395643745,-0.01638079226950805,-0.8934364811666636,-0.44856865582035416,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00020972179481759667,-0.00025150494184345,0.0002800943329930306,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4408741593360901,0.14109852910041928,9.782572746276855,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1151776,37807,1719006630,111606848,base_link,0.01700231414611471,-0.01637908569257464,-0.8934362915058452,-0.4485691826559606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.233924068510532e-06,-0.00040848657954484224,-4.638970131054516e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4468574523925781,0.14030635356903196,9.794963836669922,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1214333,37808,1719006630,116606848,base_link,0.017000361602807577,-0.01637861215791437,-0.8934355539359964,-0.4485707631627797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.240746445953846e-05,-0.000678067619446665,-0.00042956741526722897,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.43549495935440063,0.136662080883981,9.795960426330566,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1286204,37809,1719006630,121606848,base_link,0.016999967628555674,-0.016379106230931487,-0.893435532862572,-0.448570784236204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.960662383586168e-05,-0.00023939074890222403,-0.00031110944109968836,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4508863389492035,0.13172575831413388,9.79847240447998,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.129756,37810,1719006630,126606848,base_link,0.01699979875304841,-0.016379314619109228,-0.8934353010549053,-0.44857118463126483,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.787569822743535e-05,-0.0001375008869217709,-0.0002835531486198306,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.45386284589767456,0.1335863471031201,9.786022186279297,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1372616,37811,1719006630,131606848,base_link,0.016998128437221975,-0.016379717895302303,-0.8934358911107845,-0.44857008881320354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00017999735428020358,-0.0002810453297570348,0.00013074243906885388,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.42596784234046936,0.1410100609064114,9.7922945022583,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1419945,37812,1719006630,136606848,base_link,0.016998067172003216,-0.016380385021468408,-0.8934366076072092,-0.4485686136735057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0001068754936568439,-2.6571811758913056e-05,0.00035442266380414367,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.43051472306251526,0.13337206840515256,9.791902542114258,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1498249,37813,1719006630,141606848,base_link,0.016998397699607676,-0.01637980951530698,-0.893436186138724,-0.44856945661047587,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.177010411396623e-05,2.9934395570307977e-05,4.397856537252664e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4508773982524872,0.1462046205997479,9.805603981018066,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.155305,37814,1719006630,151606848,base_link,0.01699430675938554,-0.016377322912983383,-0.8934369869288458,-0.448568150058172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-6.796582601964474e-05,-0.0006484928308054805,0.00019455421715974816,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.445514053106308,0.12984219193458676,9.788325309753418,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1629996,37815,1719006630,156607872,base_link,0.016994942789903156,-0.016377034593965983,-0.8934362072121483,-0.44856968841814276,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00029807211831212044,-0.0007232952630147338,-0.00011348369298502793,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4316600263118744,0.15453003346920133,9.785619735717773,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1675668,37816,1719006630,161607872,base_link,0.016993849503122327,-0.016375541117919456,-0.8934361650652998,-0.4485698991523853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0002967087784782052,-0.0004672998329624534,-0.000291886186460033,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4530033469200134,0.15057231485843778,9.80089282989502,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1719978,37817,1719006630,166607872,base_link,0.01699526407730499,-0.016374297765308868,-0.8934357225233904,-0.4485708474564767,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0005211229436099529,-0.00015203109069261703,-0.0003034842084161937,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.45898881554603577,0.14383302628994107,9.772465705871582,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1781757,37818,1719006630,171607872,base_link,0.016994242180864726,-0.01637391564485811,-0.8934366076072092,-0.44856911943568784,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0003723418922163546,5.258645251160492e-05,0.0004128291620872915,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4523527920246124,0.1321554183959973,9.780986785888672,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1838844,37819,1719006630,176607872,base_link,0.016997192110408718,-0.016375227815369785,-0.8934371133693914,-0.4485679393239295,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.425382500514388e-05,0.00041204132139682775,0.00023368705296888942,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4497562348842621,0.11937785148620725,9.79507064819336,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.188047,37820,1719006630,181607872,base_link,0.016995536097345817,-0.016374660582173736,-0.893436839414876,-0.4485683818658389,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.65711927972734e-05,0.00013057452451903376,0.00016482535284012553,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4388018846511841,0.14972928166389585,9.79177188873291,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.1931064,37821,1719006630,186607872,base_link,0.016998164451374757,-0.016372029593966768,-0.8934372398099368,-0.44856789717708095,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0008102970896288753,0.000141595141030848,-0.00016262399731203916,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.437401682138443,0.12185118347406507,9.783946990966797,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2021363,37822,1719006630,196607872,base_link,0.016997136957306175,-0.01636730404321361,-0.893434858512996,-0.44857263869753844,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0010296370601281524,-0.0002573192468844355,-0.000884416454937309,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4380420744419098,0.128671318292619,9.798620223999023,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2050023,37823,1719006630,201607872,base_link,0.016993839378000516,-0.016367630269699254,-0.8934359754044815,-0.44857051028168865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000332383846398443,-0.0008164391620084643,-0.00033916198299266387,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4412270784378052,0.14257219433784604,9.805254936218262,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2110984,37824,1719006630,206607872,base_link,0.016994791057132613,-0.016369547210443928,-0.8934360386247543,-0.4485701941803249,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003312291228212416,-0.0003031270462088287,0.00019520067144185307,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.45186349749565125,0.1472713053226483,9.801023483276367,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2180786,37825,1719006630,211607872,base_link,0.016996179495330117,-0.016369813036050476,-0.8934353010549053,-0.44857177468714393,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00019655941287055612,9.727276483317834e-05,-0.00021639798069372773,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.42846593260765076,0.14917817711830259,9.799574851989746,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2229025,37826,1719006630,216607872,base_link,0.016994637410467094,-0.01636841274405183,-0.8934352167612083,-0.4485721118619321,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00016230467008426785,-0.00023093704658094796,-0.00029296296997927124,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.45655587315559387,0.1367582082748425,9.79973030090332,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2293804,37827,1719006630,221607872,base_link,0.01699452669267169,-0.016367564621043613,-0.8934352167612083,-0.4485721118619321,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00033678964246064425,-0.0002282012574141845,-5.579966818913815e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.44950565695762634,0.14458036422729612,9.802156448364258,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.235635,37828,1719006630,231607872,base_link,0.016995487467949804,-0.01636858474764551,-0.8934347320724505,-0.44857284943178094,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.3932894691824913e-05,0.00011191920930286868,-0.00012948576477356258,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4476177990436554,0.14623668789863706,9.787888526916504,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.24214,37829,1719006630,236607872,base_link,0.016994573367013693,-0.016369980903161465,-0.8934347109990262,-0.4485728705052052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00022911472478881478,9.28211084101349e-05,-0.0001015739399008453,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4369570016860962,0.15683569014072538,9.795758247375488,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2492905,37830,1719006630,241607872,base_link,0.01699370412942219,-0.01636920377948301,-0.8934351324675113,-0.44857228044932607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00020732433767989278,5.183137545827768e-06,-7.046532118692994e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.44885098934173584,0.15047106146812558,9.792560577392578,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2502062,37831,1719006630,246607872,base_link,0.016993211908561505,-0.016370691719639768,-0.8934344791913594,-0.44857327090026605,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00026808265829458833,-1.8205755623057686e-06,-0.00016424735076725483,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4540625810623169,0.1407344788312924,9.798369407653809,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2572305,37832,1719006630,251607872,base_link,0.016994358763822156,-0.0163719525031003,-0.8934344370445109,-0.4485735659282057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00026345899095758796,0.00018786580767482516,-0.00017661380115896466,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4447871744632721,0.13796818256378293,9.80315113067627,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2624202,37833,1719006630,256607104,base_link,0.016995402680344402,-0.016372278359154654,-0.8934346056319049,-0.4485728915786295,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.304273847490549e-05,0.00040290720062330365,-8.88360664248467e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.45327457785606384,0.14356496930122495,9.786222457885742,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2691107,37834,1719006630,261607104,base_link,0.01699551288365191,-0.016371902103865923,-0.893433383373298,-0.4485753782426916,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.2068637665361166e-05,0.00012233885354362425,-0.0003279048250988126,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4306543469429016,0.14369559288025022,9.788835525512695,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.27712,37835,1719006630,271607104,base_link,0.016997634508261472,-0.01637223553318212,-0.8934342263102683,-0.4485738609561452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0002647839137353003,0.0003533892158884555,-1.926766708493237e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4386030435562134,0.13763578236103177,9.803466796875,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2820396,37836,1719006630,276607104,base_link,0.01699911779744764,-0.016373396958740013,-0.8934343948976624,-0.4485733551939631,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00016016780864447355,0.0005270754336379468,0.00013886095257475967,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4501346945762634,0.15063367784023404,9.8054838180542,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2903166,37837,1719006630,281607104,base_link,0.016999184495658588,-0.016372987817384912,-0.8934338680620558,-0.4485743877917516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00014101085253059864,0.0003542708873283118,1.9853527192026333e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4403209984302521,0.14019158482551694,9.80340576171875,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2903812,37838,1719006630,286607104,base_link,0.017000125020693084,-0.016371486212429617,-0.8934346899256019,-0.4485728072849325,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0003325214493088424,0.00026886718114838004,9.51946713030338e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.45318174362182617,0.14954358339309812,9.802447319030762,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.2977157,37839,1719006630,291607104,base_link,0.01700026380894814,-0.01637344686406601,-0.8934345424116321,-0.4485728705052052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.5912300013005733e-05,0.00028527906397357583,9.956792928278442e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.44837212562561035,0.15366797149181485,9.798742294311523,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1719006630.3020887,37840,1719006630,296607104,base_link,0.01699897791847824,-0.01637315488189478,-0.8934350481738143,-0.44857194327453803,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002818095381371677,-0.00011093475040979681,0.00018660310888662937,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4516526162624359,0.13222265243530393,9.791315078735352,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
