Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,type_mask,orientation.x,orientation.y,orientation.z,orientation.w,body_rate.x,body_rate.y,body_rate.z,thrust
1719185954.478899,36943,1719185954,476641296,,0,0.002708554726794723,-0.021410407462996266,0.03502062306163513,0.9991535488321779,0.0,0.0,0.0,0.4606596529483795
1719185954.4994571,36944,1719185954,496645880,,0,0.00045546740107616423,-0.023325805094438348,0.03496877080576837,0.9991160515347937,0.0,0.0,0.0,0.46145787835121155
1719185954.5195055,36945,1719185954,516645515,,0,0.00035882669466324644,-0.02330992609519504,0.034966554656901745,0.9991165390705259,0.0,0.0,0.0,0.46140751242637634
1719185954.5385225,36946,1719185954,536778432,,0,-0.0006694813232323032,-0.021431230930567403,0.034948321554333125,0.9991590809055851,0.0,0.0,0.0,0.4600244164466858
1719185954.5592628,36947,1719185954,556656348,,0,-0.0007471665230812281,-0.021495402114671908,0.03494647095821736,0.9991577120743661,0.0,0.0,0.0,0.4599381685256958
1719185954.5787487,36948,1719185954,576605932,,0,0.0007741128500471073,-0.02009626329338641,0.03498105179714305,0.9991856018608875,0.0,0.0,0.0,0.46110787987709045
1719185954.5992627,36949,1719185954,596811192,,0,0.0006405427904822716,-0.020283405878403982,0.034978095098798394,0.9991820184601827,0.0,0.0,0.0,0.4610421061515808
1719185954.6199546,36950,1719185954,616684682,,0,0.002232727681949189,-0.019939622754729467,0.035010337434638,0.999185519632971,0.0,0.0,0.0,0.46165838837623596
1719185954.6395154,36951,1719185954,636668171,,0,0.001791354242529925,-0.02022759938178989,0.035001438601691574,0.9991809318482011,0.0,0.0,0.0,0.4618392288684845
1719185954.6583428,36952,1719185954,656629890,,0,-0.0009033072601529194,-0.026462250621325983,0.034926155351054214,0.9990390868231542,0.0,0.0,0.0,0.4601844549179077
1719185954.678845,36953,1719185954,676660463,,0,-0.0010891680556216687,-0.023359873697180424,0.034932737938503954,0.9991160262121304,0.0,0.0,0.0,0.46259698271751404
1719185954.6998296,36954,1719185954,696747078,,0,-0.0011723470948014033,-0.023429943060318585,0.034930549618703684,0.9991143678647679,0.0,0.0,0.0,0.4625617563724518
1719185954.7190716,36955,1719185954,716768588,,0,0.001427606705675993,-0.020497951083561373,0.034993888884792865,0.9991762725771607,0.0,0.0,0.0,0.46097666025161743
1719185954.7393596,36956,1719185954,736645775,,0,0.001260727884246111,-0.020696683104563695,0.03499029062310641,0.9991725263615797,0.0,0.0,0.0,0.46090167760849
1719185954.7586572,36957,1719185954,756609109,,0,0.0025643218148792496,-0.022432478861501733,0.03501779452864922,0.9991316040502909,0.0,0.0,0.0,0.46110719442367554
1719185954.7792926,36958,1719185954,776667286,,0,0.0023099760410583213,-0.022612442033815523,0.035012072767669114,0.9991283682472781,0.0,0.0,0.0,0.4610341191291809
1719185954.7985206,36959,1719185954,796627234,,0,-0.0009520241273308976,-0.02411128821178242,0.03493334267608621,0.9990982939632639,0.0,0.0,0.0,0.46122103929519653
1719185954.8187823,36960,1719185954,816772650,,0,-0.0013526560861170842,-0.024554021886996347,0.034921997816025015,0.9990874458220478,0.0,0.0,0.0,0.46098554134368896
1719185954.838336,36961,1719185954,836641661,,0,-0.00030636868085056457,-0.02475098201001618,0.034947017609993455,0.9990825796639325,0.0,0.0,0.0,0.4607203006744385
1719185954.8589034,36962,1719185954,856665098,,0,-0.0005064882142136465,-0.024935481458584537,0.03494150673002083,0.9990781032239439,0.0,0.0,0.0,0.46060219407081604
1719185954.8790731,36963,1719185954,876748744,,0,0.003381967115719345,-0.019986168036694202,0.03503335965186546,0.9991805538025349,0.0,0.0,0.0,0.46038171648979187
1719185954.8991375,36964,1719185954,896680984,,0,0.0031425464458469136,-0.020300229205111018,0.03502888176587927,0.9991751610895298,0.0,0.0,0.0,0.4602891802787781
1719185954.9197354,36965,1719185954,917096452,,0,0.002844146029427231,-0.022077050372670156,0.03502390186396489,0.9991385494406815,0.0,0.0,0.0,0.45963650941848755
1719185954.938981,36966,1719185954,936734213,,0,-0.00013983115816275542,-0.02399484230931856,0.034953166162952215,0.9991008478451928,0.0,0.0,0.0,0.4601374864578247
1719185954.9584677,36967,1719185954,956637286,,0,-0.0002777713844884554,-0.02420265629029546,0.03494928341441014,0.9990959422699959,0.0,0.0,0.0,0.4600372314453125
1719185954.9785073,36968,1719185954,976644682,,0,0.000554578406633195,-0.02212028111653226,0.03497328500659707,0.9991432604696705,0.0,0.0,0.0,0.4606947898864746
1719185954.998502,36969,1719185954,996620515,,0,0.00016739132696773096,-0.022707372788769806,0.03496345697521401,0.9991305739879637,0.0,0.0,0.0,0.4608032703399658
1719185955.0190187,36970,1719185955,16597598,,0,0.0012660183644332607,-0.020588952050423288,0.0349904972913976,0.9991747381465701,0.0,0.0,0.0,0.4603339731693268
1719185955.038549,36971,1719185955,36689994,,0,0.0007367840336005339,-0.02116692598503244,0.03497877227806034,0.9991636021611033,0.0,0.0,0.0,0.4597547948360443
1719185955.0586905,36972,1719185955,56622963,,0,0.0013802018142799884,-0.023029065467824662,0.03499062347201251,0.9991213206891696,0.0,0.0,0.0,0.4613136351108551
1719185955.0791519,36973,1719185955,76714682,,0,0.0012215583277744675,-0.023225720984331327,0.034986735549551506,0.9991171112615356,0.0,0.0,0.0,0.46123993396759033
1719185955.0991898,36974,1719185955,96630879,,0,-0.0017093800454218626,-0.021331476451841823,0.034926535272629525,0.9991607394539153,0.0,0.0,0.0,0.4584454894065857
1719185955.1187851,36975,1719185955,116683536,,0,-0.0017700332220313608,-0.021577099871397953,0.03492426218834535,0.9991554391855815,0.0,0.0,0.0,0.45830321311950684
1719185955.1383877,36976,1719185955,136764109,,0,-0.0007321967224316306,-0.021615200602305092,0.034946433013661626,0.9991551400110513,0.0,0.0,0.0,0.4600178301334381
1719185955.1576018,36977,1719185955,156569004,,0,-0.0008099843017775557,-0.021846514688785706,0.03494404416444691,0.9991501326121198,0.0,0.0,0.0,0.45991548895835876
1719185955.1774979,36978,1719185955,176595150,,0,0.0014485033315774162,-0.019254571980508544,0.03499511315018353,0.9992009334220779,0.0,0.0,0.0,0.4581896960735321
1719185955.1977327,36979,1719185955,196575671,,0,0.0013447965035123014,-0.02330386420829656,0.034989509487334494,0.9991150362501613,0.0,0.0,0.0,0.4571044445037842
1719185955.2188654,36980,1719185955,216604473,,0,0.0011477573723970343,-0.023478938318202736,0.03498469275065747,0.9991113518430297,0.0,0.0,0.0,0.4569379985332489
1719185955.2385116,36981,1719185955,236640619,,0,-0.0011471384229647936,-0.022415974379275807,0.03493473680122786,0.9991375142244912,0.0,0.0,0.0,0.45618563890457153
1719185955.2587924,36982,1719185955,256626504,,0,-0.001268274218593667,-0.02260324662611931,0.03493135489984638,0.999133266970591,0.0,0.0,0.0,0.45601320266723633
1719185955.2795696,36983,1719185955,276649525,,0,0.0010921980617290938,-0.020507816034730487,0.03498700805441432,0.9991767340427218,0.0,0.0,0.0,0.4564709961414337
1719185955.299568,36984,1719185955,296646348,,0,0.0008905579233221186,-0.02076764579958167,0.034982545922180815,0.999171723616782,0.0,0.0,0.0,0.4563060998916626
1719185955.319133,36985,1719185955,317064213,,0,0.0021256610470681042,-0.02092379580989901,0.03500817786172504,0.9991657038834051,0.0,0.0,0.0,0.45710301399230957
1719185955.3383372,36986,1719185955,336765515,,0,0.001673021461838273,-0.02152968341239559,0.03499836573154576,0.999154036236391,0.0,0.0,0.0,0.45651698112487793
1719185955.359385,36987,1719185955,356659109,,0,-0.0018476264281518885,-0.02443807539703294,0.03491041716806638,0.9990899006198705,0.0,0.0,0.0,0.4574244022369385
1719185955.3786392,36988,1719185955,376729681,,0,-0.0021451351814850616,-0.024640622245331548,0.034902232280244416,0.9990846171932946,0.0,0.0,0.0,0.4572356045246124
1719185955.398491,36989,1719185955,396732702,,0,-0.0002407295076707974,-0.023041297681122487,0.0349533344874932,0.9991232682000152,0.0,0.0,0.0,0.4577603340148926
1719185955.418843,36990,1719185955,416672286,,0,-0.0007384002007522723,-0.023447301202338896,0.03494061873955634,0.9991140235196218,0.0,0.0,0.0,0.4575441777706146
1719185955.4389176,36991,1719185955,436694421,,0,0.002615027839704306,-0.020895118862955482,0.035018416833374484,0.9991647842671321,0.0,0.0,0.0,0.4580358564853668
1719185955.4591045,36992,1719185955,456623536,,0,0.0020813201558835728,-0.021443369997393477,0.035007173550529014,0.9991548167274013,0.0,0.0,0.0,0.4578370451927185
1719185955.4788837,36993,1719185955,476639994,,0,0.0045077055645646675,-0.023936154827472373,0.0350646127014095,0.9990881913118174,0.0,0.0,0.0,0.45674794912338257
1719185955.4993005,36994,1719185955,496843744,,0,0.0007126138839966986,-0.0246938797905192,0.034972283750873745,0.9990829013908665,0.0,0.0,0.0,0.45734459161758423
1719185955.51904,36995,1719185955,516978952,,0,0.00026526865727704565,-0.024947518701180713,0.034960666415986996,0.9990772256171911,0.0,0.0,0.0,0.45719897747039795
1719185955.5389645,36996,1719185955,536753483,,0,0.0011112348183607702,-0.02217422324417469,0.034985514394101226,0.9991411725893774,0.0,0.0,0.0,0.45919421315193176
1719185955.5590062,36997,1719185955,556662233,,0,0.0006630528389649847,-0.022540611207322737,0.03497497332204812,0.999133741021919,0.0,0.0,0.0,0.4591074287891388
1719185955.578576,36998,1719185955,576679056,,0,0.0013693767050487967,-0.019128037588419345,0.03499367199795157,0.999203525767176,0.0,0.0,0.0,0.4585680067539215
1719185955.6002586,36999,1719185955,596800879,,0,0.0008923005510943458,-0.019729704380691094,0.03498386306688718,0.9991927100863449,0.0,0.0,0.0,0.4584409296512604
1719185955.6189296,37000,1719185955,616670775,,0,0.0017360277770926498,-0.022110500742715054,0.03499939845088143,0.9991412082746562,0.0,0.0,0.0,0.4594934582710266
1719185955.639028,37001,1719185955,636889629,,0,0.001302865300903525,-0.022553146660745902,0.034989363229787566,0.9991323248591653,0.0,0.0,0.0,0.45943549275398254
1719185955.6591916,37002,1719185955,656662911,,0,-0.00034295021685609104,-0.023852514906140796,0.03494871353947638,0.9991043625866802,0.0,0.0,0.0,0.4576277732849121
1719185955.6787968,37003,1719185955,676625150,,0,-0.0004548978844675196,-0.02395360466431941,0.034945752852099936,0.9991020029251769,0.0,0.0,0.0,0.4575175344944
1719185955.6984067,37004,1719185955,696667181,,0,0.0011615411050054914,-0.021864789762574898,0.03498698503235015,0.9991478832831734,0.0,0.0,0.0,0.4607042968273163
1719185955.7189548,37005,1719185955,716665879,,0,0.00293983370908801,-0.021260904522014474,0.03502547984672419,0.9991559173012866,0.0,0.0,0.0,0.4580334722995758
1719185955.7394478,37006,1719185955,736628848,,0,0.002522779994293294,-0.02167835644355584,0.0350167085417954,0.9991483946671312,0.0,0.0,0.0,0.4579788148403168
1719185955.7597773,37007,1719185955,756783900,,0,0.0005542520761727159,-0.02472961504354314,0.03496830755713975,0.9990822570794777,0.0,0.0,0.0,0.4594733715057373
1719185955.7800446,37008,1719185955,777184473,,0,0.00041256218243506266,-0.024856233061340046,0.034964533609945586,0.9990793156000604,0.0,0.0,0.0,0.45941609144210815
1719185955.7984972,37009,1719185955,796629369,,0,-0.001889411240380371,-0.023198577783319546,0.034914835974590636,0.9991192172823339,0.0,0.0,0.0,0.4598657488822937
1719185955.8193746,37010,1719185955,816612598,,0,-0.0019341553575515909,-0.023366285671137556,0.03491307051883128,0.9991152852618834,0.0,0.0,0.0,0.45982182025909424
1719185955.8391032,37011,1719185955,836666192,,0,-0.0013512894268686462,-0.021690932138317194,0.034932837342448814,0.9991533287514293,0.0,0.0,0.0,0.45996153354644775
1719185955.858566,37012,1719185955,856626817,,0,-0.0014245522249323656,-0.021946448709000598,0.03493030817754238,0.9991477356280419,0.0,0.0,0.0,0.45992255210876465
1719185955.879399,37013,1719185955,876627337,,0,-0.0004557771016852351,-0.021190064668421788,0.03495353320352497,0.9991641626595561,0.0,0.0,0.0,0.46079790592193604
1719185955.8983715,37014,1719185955,896622442,,0,-0.0008326236091760995,-0.021202043967739878,0.034945542308032866,0.9991639450772395,0.0,0.0,0.0,0.4611184597015381
1719185955.9193137,37015,1719185955,916621973,,0,-0.0020995719398402618,-0.024720344883354204,0.034902975048663666,0.9990827186370855,0.0,0.0,0.0,0.45972055196762085
