Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1719185929.4180756,35690,0,0,,-0.0333362252262412,-0.00907628512496069,16.48581317835424
1719185929.4387078,35691,0,0,,-0.037898983821499296,0.01365637127455445,16.484559434584067
1719185929.458931,35692,0,0,,-0.035842728420768695,0.011754881215582135,16.484475753743823
1719185929.478907,35693,0,0,,-0.029821293220670123,-0.008191980823760731,16.486029580588315
1719185929.4988267,35694,0,0,,-0.028881143698030142,-0.01009982098857019,16.48461417209574
1719185929.5198252,35695,0,0,,-0.03310650451530945,0.002652750656879092,16.480437785573127
1719185929.5390034,35696,0,0,,-0.03408805811536014,0.002586547221159685,16.481276724935295
1719185929.5587587,35697,0,0,,-0.03604005788179489,0.009656411087759482,16.48400599475386
1719185929.5794933,35698,0,0,,-0.03604005788179489,0.009656411087759482,16.48400599475386
1719185929.5989738,35699,0,0,,-0.03595209776742291,0.009455105342928321,16.482343383654314
1719185929.6204908,35700,0,0,,-0.03030862739206248,-0.010619848088775873,16.483788029783817
1719185929.6391816,35701,0,0,,-0.030259905323999293,-0.013940227539023638,16.482953227845382
1719185929.6593273,35702,0,0,,-0.03018531616054307,-0.013757709390827669,16.48296268486676
1719185929.6794794,35703,0,0,,-0.031213816083618267,-0.015306863306403518,16.48323693249578
1719185929.699103,35704,0,0,,-0.031213816083618267,-0.015306863306403518,16.48323693249578
1719185929.720707,35705,0,0,,-0.0300679858567674,-0.013583271874800424,16.48322229159972
1719185929.739481,35706,0,0,,-0.03586526523036988,0.006521285763255509,16.48173855198312
1719185929.7593274,35707,0,0,,-0.034703168815989505,0.00792500024305327,16.479833947928988
1719185929.7797801,35708,0,0,,-0.034703168815989505,0.00792500024305327,16.479833947928988
1719185929.8000846,35709,0,0,,-0.02877772683544294,-0.016506707192982202,16.47898007553524
1719185929.820398,35710,0,0,,-0.029924743570823382,-0.016704067657751877,16.47898385652311
1719185929.8390253,35711,0,0,,-0.029930779453809307,-0.016802913678650253,16.478963271866256
1719185929.8597267,35712,0,0,,-0.030360370844454365,-0.017265508645271165,16.479354861109492
1719185929.8805387,35713,0,0,,-0.030360370844454365,-0.017265508645271165,16.479354861109492
1719185929.8988373,35714,0,0,,-0.03186338517455749,-0.0016050659756494993,16.474699074980357
1719185929.9200017,35715,0,0,,-0.03186338517455749,-0.0016050659756494993,16.474699074980357
1719185929.9389033,35716,0,0,,-0.027738370739359253,0.001496463083044909,16.474278272522476
1719185929.9592097,35717,0,0,,-0.027738370739359253,0.001496463083044909,16.474278272522476
1719185929.9793735,35718,0,0,,-0.02419183484225049,-0.018097286981945116,16.477453144996648
1719185929.9999695,35719,0,0,,-0.02419183484225049,-0.018097286981945116,16.477453144996648
1719185930.0203018,35720,0,0,,-0.022945781463916258,-0.01952502498535123,16.477384720089425
1719185930.0404668,35721,0,0,,-0.02207954470411176,-0.01769525696174728,16.477663413105073
1719185930.060434,35722,0,0,,-0.022431135688009318,-0.018529157931038192,16.481154831686034
1719185930.0792181,35723,0,0,,-0.020472913338418865,-0.018132687592942093,16.480252404044904
1719185930.0998673,35724,0,0,,-0.020472913338418865,-0.018132687592942093,16.480252404044904
1719185930.119692,35725,0,0,,-0.019980261578263492,-0.01773474976416594,16.48043518787018
1719185930.1399338,35726,0,0,,-0.01997327053544545,-0.017585058010825588,16.480491268860124
1719185930.1592476,35727,0,0,,-0.020517162863491475,-0.018329164883050753,16.47997545333225
1719185930.1790648,35728,0,0,,-0.02189319588728789,-0.021195212473055683,16.479649714011458
1719185930.198943,35729,0,0,,-0.021153093122199488,-0.020644780365105392,16.480358548484805
1719185930.2192667,35730,0,0,,-0.025483889419429816,0.002264666807147764,16.479187149780465
1719185930.239672,35731,0,0,,-0.025764321523428533,6.745086079049806e-05,16.48052776276178
1719185930.2599766,35732,0,0,,-0.002766354778393117,0.0063771540070334445,16.496015178862784
1719185930.2799482,35733,0,0,,-0.004385850367325462,0.006614522388018781,16.495408853353076
1719185930.29873,35734,0,0,,-0.004385850367325462,0.006614522388018781,16.495408853353076
1719185930.319718,35735,0,0,,-0.002521565269318937,0.006082216661176662,16.495499916434486
1719185930.340038,35736,0,0,,-0.002486299368068794,0.005813606257561764,16.495127916910665
1719185930.359841,35737,0,0,,-0.002504165304041325,0.005949642992737271,16.495064276043703
1719185930.38061,35738,0,0,,-0.0010761813284319256,0.0077406931788088175,16.496817130547516
1719185930.3995469,35739,0,0,,-0.0010222718426611808,0.007695268360127755,16.496856877944243
1719185930.4200206,35740,0,0,,-0.0017426510022154344,0.008867080954631078,16.49907997495049
1719185930.4401643,35741,0,0,,-0.00025029552519601926,0.007137869492401285,16.49933127241042
1719185930.4595902,35742,0,0,,-0.0006689665900775623,0.008170803838323148,16.497867341319033
1719185930.4796984,35743,0,0,,-0.0006689665900775623,0.008170803838323148,16.497867341319033
1719185930.5008867,35744,0,0,,-0.0017477681210915728,0.009376582810842554,16.496351869588754
1719185930.519678,35745,0,0,,-0.0017477681210915728,0.009376582810842554,16.496351869588754
1719185930.539363,35746,0,0,,-0.00012036101730873673,0.006976914954065006,16.497268858798208
1719185930.560404,35747,0,0,,-0.00012036101730873673,0.006976914954065006,16.497268858798208
1719185930.579932,35748,0,0,,-0.0011818424605495644,0.007649583582041848,16.497622959511695
1719185930.600301,35749,0,0,,-0.0023467711030340805,0.009096606370197166,16.49825795434095
1719185930.6199846,35750,0,0,,-0.0023467711030340805,0.009096606370197166,16.49825795434095
1719185930.6404166,35751,0,0,,-0.004104099135622464,0.009322195229782082,16.499033044782017
1719185930.6603112,35752,0,0,,-0.004104099135622464,0.009322195229782082,16.499033044782017
1719185930.680504,35753,0,0,,-0.00408032068708768,0.00927082449978364,16.499103191355577
