Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1719185929.417504,35690,1719185929,416543702,,0.0010638042585924268,-0.00027782312827184796,-0.0008215007255785167
1719185929.438506,35691,1719185929,436639118,,0.0010638042585924268,-0.00027782312827184796,-0.0008215007255785167
1719185929.4583368,35692,1719185929,456590056,,0.0008066113805398345,-3.998812098870985e-05,-0.0008103357395157218
1719185929.4785128,35693,1719185929,476664795,,0.0008066113805398345,-3.998812098870985e-05,-0.0008103357395157218
1719185929.4986007,35694,1719185929,496573389,,0.0006890190998092294,0.00019864109344780445,-0.0006214886088855565
1719185929.5190876,35695,1719185929,516599900,,0.0006890190998092294,0.00019864109344780445,-0.0006214886088855565
1719185929.5387053,35696,1719185929,536685993,,0.0008117901161313057,0.00020692171528935432,-0.0007334218826144934
1719185929.5586011,35697,1719185929,556576931,,0.0008792614098638296,0.0002438264200463891,-0.000721330230589956
1719185929.5788517,35698,1719185929,576601098,,0.0008792614098638296,0.0002438264200463891,-0.000721330230589956
1719185929.5988846,35699,1719185929,596591566,,0.0008682594634592533,0.0002690053661353886,-0.0004995007766410708
1719185929.6196995,35700,1719185929,616587920,,0.0008682594634592533,0.0002690053661353886,-0.0004995007766410708
1719185929.6386287,35701,1719185929,636599691,,0.000751656829379499,0.00044539180817082524,-0.00040325254667550325
1719185929.658419,35702,1719185929,656653598,,0.000751656829379499,0.00044539180817082524,-0.00040325254667550325
1719185929.6787663,35703,1719185929,676622712,,0.0008802998345345259,0.0006391572533175349,-0.0004398433375172317
1719185929.6985667,35704,1719185929,696612347,,0.0008802998345345259,0.0006391572533175349,-0.0004398433375172317
1719185929.7197783,35705,1719185929,716594170,,0.0008477504597976804,0.0006500625750049949,-0.00042429534369148314
1719185929.7388277,35706,1719185929,736688389,,0.0008477504597976804,0.0006500625750049949,-0.00042429534369148314
1719185929.7588363,35707,1719185929,756721410,,0.0007023974321782589,0.0004744884208776057,-0.00017017863865476102
1719185929.7794244,35708,1719185929,776710472,,0.0007023974321782589,0.0004744884208776057,-0.00017017863865476102
1719185929.7997072,35709,1719185929,796707087,,0.0005020293174311519,0.0006567983655259013,0.00010493605077499524
1719185929.8198857,35710,1719185929,816683077,,0.0006454961257986724,0.0006814838852733374,0.00010443158680573106
1719185929.8386102,35711,1719185929,836592035,,0.0006454961257986724,0.0006814838852733374,0.00010443158680573106
1719185929.859134,35712,1719185929,856634118,,0.0006992286653257906,0.0007393444539047778,5.218484875513241e-05
1719185929.8800585,35713,1719185929,876685733,,0.0006992286653257906,0.0007393444539047778,5.218484875513241e-05
1719185929.898599,35714,1719185929,896634795,,0.0004960533697158098,0.0007040376076474786,0.00013495936582330614
1719185929.9193258,35715,1719185929,916615837,,0.0004960533697158098,0.0007040376076474786,0.00013495936582330614
1719185929.9382875,35716,1719185929,936670368,,0.00014140941493678838,0.0008451484609395266,0.00032425831886939704
1719185929.9588633,35717,1719185929,956676566,,0.00014140941493678838,0.0008451484609395266,0.00032425831886939704
1719185929.9787147,35718,1719185929,976595316,,-6.298616426647641e-06,0.0009796449448913336,0.00030372460605576634
1719185929.99876,35719,1719185929,996612399,,-6.298616426647641e-06,0.0009796449448913336,0.00030372460605576634
1719185930.019826,35720,1719185930,16582295,,-0.0001621527480892837,0.0011582239530980587,0.00031285404111258686
1719185930.0397902,35721,1719185930,36876618,,-0.0001621527480892837,0.0011582239530980587,0.00031285404111258686
1719185930.0597818,35722,1719185930,56628233,,-0.00011817638005595654,0.00126252684276551,-0.00015297913341782987
1719185930.0789323,35723,1719185930,76688024,,-0.00036938037374056876,0.001204240950755775,-3.561652556527406e-05
1719185930.0989997,35724,1719185930,96830472,,-0.00036938037374056876,0.001204240950755775,-3.561652556527406e-05
1719185930.118943,35725,1719185930,116692243,,-0.0004310003714635968,0.001154467579908669,-6.000396751915105e-05
1719185930.1396174,35726,1719185930,136627660,,-0.0004310003714635968,0.001154467579908669,-6.000396751915105e-05
1719185930.158845,35727,1719185930,156631931,,-0.0003629713028203696,0.001247539184987545,8.817338311928324e-06
1719185930.1783924,35728,1719185930,176614222,,-0.0003629713028203696,0.001247539184987545,8.817338311928324e-06
1719185930.1985471,35729,1719185930,196616670,,-0.00045554203097708523,0.0011786920949816704,-8.575700485380366e-05
1719185930.2189157,35730,1719185930,216655889,,-0.00045554203097708523,0.0011786920949816704,-8.575700485380366e-05
1719185930.2388356,35731,1719185930,236609691,,-0.0004204661527182907,0.0014535161899402738,-0.0002646247448865324
1719185930.2596967,35732,1719185930,256650837,,-0.0004204661527182907,0.0014535161899402738,-0.0002646247448865324
1719185930.2795246,35733,1719185930,276628910,,-0.00022010589600540698,0.0014228005893528461,-0.00018430943600833416
1719185930.2983105,35734,1719185930,296752920,,-0.00022010589600540698,0.0014228005893528461,-0.00018430943600833416
1719185930.3193727,35735,1719185930,316609378,,-0.0004555855703074485,0.0014777096221223474,-0.00019940837228205055
1719185930.3392692,35736,1719185930,336679951,,-0.0004599965759553015,0.001511306967586279,-0.0001497753255534917
1719185930.3594623,35737,1719185930,356713545,,-0.0004599965759553015,0.001511306967586279,-0.0001497753255534917
1719185930.3794134,35738,1719185930,376739118,,-0.000638606259599328,0.0012872854713350534,-0.0003836452669929713
1719185930.3989723,35739,1719185930,396634274,,-0.000638606259599328,0.0012872854713350534,-0.0003836452669929713
1719185930.4198654,35740,1719185930,416635056,,-0.000548502488527447,0.0011407171841710806,-0.0006802560528740287
1719185930.4394646,35741,1719185930,436904691,,-0.000548502488527447,0.0011407171841710806,-0.0006802560528740287
1719185930.45886,35742,1719185930,456697243,,-0.0004961357917636633,0.0010115194600075483,-0.00048493489157408476
1719185930.478936,35743,1719185930,476618493,,-0.0004961357917636633,0.0010115194600075483,-0.00048493489157408476
1719185930.499517,35744,1719185930,496868649,,-0.0005507663590833545,0.0010729699861258268,-0.00031033760751597583
1719185930.5194025,35745,1719185930,516766670,,-0.0005507663590833545,0.0010729699861258268,-0.00031033760751597583
1719185930.5389996,35746,1719185930,536673910,,-0.000567470386158675,0.0011597914854064584,-0.0003957277804147452
1719185930.559738,35747,1719185930,556617451,,-0.000567470386158675,0.0011597914854064584,-0.0003957277804147452
1719185930.5794668,35748,1719185930,576644587,,-0.0004347021458670497,0.001075655221939087,-0.00044297269778326154
1719185930.5996838,35749,1719185930,596730472,,-0.00047873472794890404,0.001106802374124527,-0.0005721274646930397
1719185930.6195126,35750,1719185930,616622608,,-0.00047873472794890404,0.001106802374124527,-0.0005721274646930397
1719185930.6399248,35751,1719185930,636888858,,-0.0002536987594794482,0.0010770101798698306,-0.0006727452273480594
1719185930.659818,35752,1719185930,656625160,,-0.0002536987594794482,0.0010770101798698306,-0.0006727452273480594
1719185930.6800675,35753,1719185930,676624743,,-0.00026079497183673084,0.0010802589822560549,-0.0006744381971657276
1719185930.6994743,35754,1719185930,696742243,,-0.00026079497183673084,0.0010802589822560549,-0.0006744381971657276
1719185930.7202566,35755,1719185930,716656983,,4.239908594172448e-05,0.001104835420846939,-0.0007313299574889243
1719185930.7387278,35756,1719185930,736717920,,4.239908594172448e-05,0.001104835420846939,-0.0007313299574889243
1719185930.7593763,35757,1719185930,756716982,,-8.52187440614216e-05,0.0009612696012482047,-0.000727438775356859
1719185930.7790322,35758,1719185930,776605993,,-8.52187440614216e-05,0.0009612696012482047,-0.000727438775356859
1719185930.7990196,35759,1719185930,796614222,,0.0001818829623516649,0.001045847893692553,-0.0009448268101550639
1719185930.81924,35760,1719185930,816630993,,0.0001818829623516649,0.001045847893692553,-0.0009448268101550639
1719185930.839144,35761,1719185930,836698649,,0.0002808682038448751,0.0011473213089630008,-0.000976928393356502
1719185930.8593326,35762,1719185930,856615212,,0.00033068686025217175,0.0010654206853359938,-0.0008829092257656157
1719185930.8792233,35763,1719185930,876771514,,0.00033068686025217175,0.0010654206853359938,-0.0008829092257656157
1719185930.89905,35764,1719185930,896701722,,0.00047826993977651,0.0010485475650057197,-0.0010796563001349568
1719185930.9193308,35765,1719185930,916620889,,0.00047826993977651,0.0010485475650057197,-0.0010796563001349568
1719185930.9391088,35766,1719185930,936798232,,0.0006147949025034904,0.000918434583581984,-0.0012403370346873999
1719185930.95972,35767,1719185930,956776774,,0.0006147949025034904,0.000918434583581984,-0.0012403370346873999
1719185930.9795592,35768,1719185930,976625837,,0.0007447542157024145,0.0010495951864868402,-0.0013015576405450702
1719185930.9995828,35769,1719185930,996797764,,0.0007447542157024145,0.0010495951864868402,-0.0013015576405450702
1719185931.019446,35770,1719185931,16645055,,0.0006886000628583133,0.0008474020287394524,-0.0012453390518203378
1719185931.0388038,35771,1719185931,36701514,,0.0006886000628583133,0.0008474020287394524,-0.0012453390518203378
1719185931.058456,35772,1719185931,56712607,,0.0010055041639134288,0.0006600289489142597,-0.000987235107459128
1719185931.0797591,35773,1719185931,76794899,,0.0010055041639134288,0.0006600289489142597,-0.000987235107459128
1719185931.0989947,35774,1719185931,96757087,,0.0009506660862825811,0.0006962685147300363,-0.0010617072694003582
1719185931.1201909,35775,1719185931,116618232,,0.0008680206374265254,0.0006875573890283704,-0.0010295867687091231
1719185931.1401455,35776,1719185931,136625420,,0.0008680206374265254,0.0006875573890283704,-0.0010295867687091231
1719185931.1579921,35777,1719185931,156555003,,0.0009237254853360355,0.0009146624943241477,-0.0009674363536760211
1719185931.1791801,35778,1719185931,176934951,,0.0009237254853360355,0.0009146624943241477,-0.0009674363536760211
1719185931.1993904,35779,1719185931,196587295,,0.0007475237362086773,0.0009035828406922519,-0.0009824053850024939
1719185931.2183902,35780,1719185931,216600003,,0.0007475237362086773,0.0009035828406922519,-0.0009824053850024939
1719185931.2391868,35781,1719185931,236845941,,0.0009130219696089625,0.0006955228745937347,-0.0011358987540006638
1719185931.25932,35782,1719185931,256621566,,0.0009130219696089625,0.0006955228745937347,-0.0011358987540006638
1719185931.279898,35783,1719185931,277208805,,0.0006100395694375038,0.0007614464266225696,-0.001243147300556302
1719185931.2997842,35784,1719185931,296633545,,0.0006100395694375038,0.0007614464266225696,-0.001243147300556302
1719185931.3193207,35785,1719185931,316612347,,0.0006805766024626791,0.00071060931077227,-0.0012004164746031165
1719185931.3383846,35786,1719185931,336698024,,0.0006805766024626791,0.00071060931077227,-0.0012004164746031165
1719185931.3593376,35787,1719185931,356777764,,0.0006696924683637917,0.0006014642422087491,-0.0015363446436822414
1719185931.3795128,35788,1719185931,376603232,,0.0009567296947352588,0.0005795825854875147,-0.0015163718489930034
1719185931.3985994,35789,1719185931,396634691,,0.0009567296947352588,0.0005795825854875147,-0.0015163718489930034
1719185931.4194047,35790,1719185931,416832243,,0.0010061513166874647,0.00033502644510008395,-0.0016527314437553287
1719185931.4391365,35791,1719185931,436613909,,0.0010061513166874647,0.00033502644510008395,-0.0016527314437553287
1719185931.460063,35792,1719185931,456946357,,0.0010709537891671062,0.00031446764478459954,-0.0016036196611821651
1719185931.4803345,35793,1719185931,476608493,,0.0010709537891671062,0.00031446764478459954,-0.0016036196611821651
1719185931.4995878,35794,1719185931,496716253,,0.0008374097524210811,8.378181519219652e-05,-0.00137109134811908
1719185931.5195863,35795,1719185931,516708336,,0.0008374097524210811,8.378181519219652e-05,-0.00137109134811908
1719185931.5390553,35796,1719185931,536732243,,0.0008125366293825209,-0.00019153727043885738,-0.0012638149783015251
1719185931.5597305,35797,1719185931,556697451,,0.0008125366293825209,-0.00019153727043885738,-0.0012638149783015251
1719185931.5806222,35798,1719185931,576704430,,0.0008338013431057334,-0.0001304214383708313,-0.001303296536207199
1719185931.5991943,35799,1719185931,596712138,,0.0008338013431057334,-0.0001304214383708313,-0.001303296536207199
1719185931.6188157,35800,1719185931,616721878,,0.0008319550543092191,-4.118404467590153e-05,-0.0012097225990146399
1719185931.6392436,35801,1719185931,636711930,,0.0008319550543092191,-4.118404467590153e-05,-0.0012097225990146399
1719185931.6600118,35802,1719185931,656648180,,0.0008168317144736648,-2.444512938382104e-05,-0.0011392944725230336
1719185931.6791446,35803,1719185931,676782763,,0.0008389453287236392,4.614639692590572e-06,-0.0011658375151455402
1719185931.699556,35804,1719185931,696616045,,0.0008389453287236392,4.614639692590572e-06,-0.0011658375151455402
1719185931.7197962,35805,1719185931,716672086,,0.0007897673058323562,-5.620003503281623e-05,-0.0011103077558800578
1719185931.738965,35806,1719185931,736731097,,0.0007897673058323562,-5.620003503281623e-05,-0.0011103077558800578
1719185931.7588274,35807,1719185931,756630315,,0.000939982826821506,-9.977824083762243e-05,-0.0010683173313736916
1719185931.7794201,35808,1719185931,776627190,,0.000939982826821506,-9.977824083762243e-05,-0.0010683173313736916
1719185931.7987442,35809,1719185931,796625888,,0.0008155967807397246,-0.00017754310101736337,-0.0007733007078059018
1719185931.8202987,35810,1719185931,816630940,,0.0008155967807397246,-0.00017754310101736337,-0.0007733007078059018
1719185931.8391352,35811,1719185931,836652399,,0.0007403163472190499,3.15376601065509e-05,-0.0005939591210335493
1719185931.859415,35812,1719185931,856713336,,0.0007403163472190499,3.15376601065509e-05,-0.0005939591210335493
1719185931.8789914,35813,1719185931,876646722,,0.0008833799511194229,0.00013218425738159567,-0.0004799784510396421
1719185931.900125,35814,1719185931,896759742,,0.0008833799511194229,0.00013218425738159567,-0.0004799784510396421
1719185931.9194252,35815,1719185931,916691253,,0.0008949472103267908,5.632476586470148e-06,-0.0004045087262056768
1719185931.9401197,35816,1719185931,937326149,,0.00079757982166484,0.00021117104915902019,-0.00021204946096986532
1719185931.958507,35817,1719185931,956685576,,0.00079757982166484,0.00021117104915902019,-0.00021204946096986532
