Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1719185929.4177904,35690,1719185929,416543702,,0.004781800142372958,-0.0012488149615819566,-0.0036926457614754327
1719185929.4386735,35691,1719185929,436639118,,0.004781800142372958,-0.0012488149615819566,-0.0036926457614754327
1719185929.4587924,35692,1719185929,456590056,,0.003625718155526556,-0.0001797466038442508,-0.0036424591491231698
1719185929.4788632,35693,1719185929,476664795,,0.003625718155526556,-0.0001797466038442508,-0.0036424591491231698
1719185929.498766,35694,1719185929,496573389,,0.003097140853642486,0.0008928917150478811,-0.0027935912969405765
1719185929.5198014,35695,1719185929,516599900,,0.003097140853642486,0.0008928917150478811,-0.0027935912969405765
1719185929.5389786,35696,1719185929,536685993,,0.003648996572010219,0.0009301131102256477,-0.0032967313623521476
1719185929.5586991,35697,1719185929,556576931,,0.003952280037337914,0.001095999758108519,-0.0032423793865018523
1719185929.579169,35698,1719185929,576601098,,0.003952280037337914,0.001095999758108519,-0.0032423793865018523
1719185929.598937,35699,1719185929,596591566,,0.0039028262882493435,0.001209179120778572,-0.0022452559910016135
1719185929.6204667,35700,1719185929,616587920,,0.0039028262882493435,0.001209179120778572,-0.0022452559910016135
1719185929.6388297,35701,1719185929,636599691,,0.003378697448060848,0.0020020361777278593,-0.0018126201973063872
1719185929.6592994,35702,1719185929,656653598,,0.003378697448060848,0.0020020361777278593,-0.0018126201973063872
1719185929.6793058,35703,1719185929,676622712,,0.003956947756232694,0.0028730118536623196,-0.0019770958021399563
1719185929.698686,35704,1719185929,696612347,,0.003956947756232694,0.0028730118536623196,-0.0019770958021399563
1719185929.7206821,35705,1719185929,716594170,,0.0038106383167905732,0.002922031274647452,-0.0019072075698932168
1719185929.739278,35706,1719185929,736688389,,0.0038106383167905732,0.002922031274647452,-0.0019072075698932168
1719185929.7592316,35707,1719185929,756721410,,0.003157276457641274,0.0021328254518448377,-0.0007649529807531507
1719185929.7795777,35708,1719185929,776710472,,0.003157276457641274,0.0021328254518448377,-0.0007649529807531507
1719185929.7999268,35709,1719185929,796707087,,0.0022566217818530275,0.0029523086530389266,0.00047168754823360363
1719185929.8203046,35710,1719185929,816683077,,0.0029015050854650326,0.0030632700643036517,0.00046941998269176113
1719185929.8389685,35711,1719185929,836592035,,0.0029015050854650326,0.0030632700643036517,0.00046941998269176113
1719185929.859699,35712,1719185929,856634118,,0.003143032850639429,0.003323353320301976,0.0002345708951543202
1719185929.8803835,35713,1719185929,876685733,,0.003143032850639429,0.003323353320301976,0.0002345708951543202
1719185929.898775,35714,1719185929,896634795,,0.0022297598968725654,0.0031646490463754164,0.0006066423493757611
1719185929.919989,35715,1719185929,916615837,,0.0022297598968725654,0.0031646490463754164,0.0006066423493757611
1719185929.9389114,35716,1719185929,936670368,,0.0006356353201408638,0.003798942331923172,0.0014575411433179397
1719185929.9591224,35717,1719185929,956676566,,0.0006356353201408638,0.003798942331923172,0.0014575411433179397
1719185929.9789546,35718,1719185929,976595316,,-2.8312280837781147e-05,0.0044035040272865445,0.0013652421042206697
1719185929.998943,35719,1719185929,996612399,,-2.8312280837781147e-05,0.0044035040272865445,0.0013652421042206697
1719185930.0202951,35720,1719185930,16582295,,-0.0007288766026613303,0.005206216669175774,0.001406278914801078
1719185930.0404174,35721,1719185930,36876618,,-0.0007288766026613303,0.005206216669175774,0.001406278914801078
1719185930.0603456,35722,1719185930,56628233,,-0.0005312028283515247,0.005675058158230968,-0.0006876412047131453
1719185930.0789886,35723,1719185930,76688024,,-0.0016603647799638566,0.005413063073647209,-0.0001600962824159069
1719185930.0998716,35724,1719185930,96830472,,-0.0016603647799638566,0.005413063073647209,-0.0001600962824159069
1719185930.1194403,35725,1719185930,116692243,,-0.0019373466697288678,0.005189331771689468,-0.00026971783399858394
1719185930.139852,35726,1719185930,136627660,,-0.0019373466697288678,0.005189331771689468,-0.00026971783399858394
1719185930.1591983,35727,1719185930,156631931,,-0.0016315560061775614,0.005607688636519015,3.963393571211782e-05
1719185930.1788998,35728,1719185930,176614222,,-0.0016315560061775614,0.005607688636519015,3.963393571211782e-05
1719185930.198707,35729,1719185930,196616670,,-0.0020476614292419984,0.005298220966942609,-0.00038547773681784747
1719185930.2191777,35730,1719185930,216655889,,-0.0020476614292419984,0.005298220966942609,-0.00038547773681784747
1719185930.2391596,35731,1719185930,236609691,,-0.0018899953564687167,0.00653355527378153,-0.0011894882282649632
1719185930.2598796,35732,1719185930,256650837,,-0.0018899953564687167,0.00653355527378153,-0.0011894882282649632
1719185930.2799351,35733,1719185930,276628910,,-0.0009893760025443043,0.006395488649141043,-0.000828470914857462
1719185930.2986038,35734,1719185930,296752920,,-0.0009893760025443043,0.006395488649141043,-0.000828470914857462
1719185930.3196294,35735,1719185930,316609378,,-0.002047857138531981,0.006642304751439952,-0.0008963406334078172
1719185930.339809,35736,1719185930,336679951,,-0.0020676846089190803,0.006793324819300324,-0.0006732400883629453
