Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,intFlag,altiThreshold,thrustSetpoint,thrustPerRotor,expectedThrust.x,expectedThrust.y,expectedThrust.z,disturbanceEstimate.x,disturbanceEstimate.y,disturbanceEstimate.z,inertialForce.x,inertialForce.y,inertialForce.z
1719185929.7396364,35706,1719185929,736688389,,False,True,16.481779098510742,4.1204447746276855,-0.3165053650656616,0.08663895041544843,16.479988584776816,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.7594635,35707,1719185929,756721410,,False,True,16.47987174987793,4.119967937469482,-0.31643413780001,0.08664853691577563,16.478513161661947,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.7800233,35708,1719185929,776710472,,False,True,16.47987174987793,4.119967937469482,-0.31643626982843087,0.08661227730340092,16.47660646103601,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.8001382,35709,1719185929,796707087,,False,True,16.479013442993164,4.119753360748291,-0.31661327727672184,0.08662818679728536,16.47660297738811,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.8207319,35710,1719185929,816683077,,False,True,16.479019165039062,4.119754791259766,-0.3166184115284703,0.08657249854956446,16.475744078989603,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.8391457,35711,1719185929,836592035,,False,True,16.4789981842041,4.119749546051025,-0.3166461536943474,0.08654231996409739,16.475749728343853,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.8598287,35712,1719185929,856634118,,False,True,16.47939109802246,4.119847774505615,-0.31677785258920377,0.08629670830099377,16.47572800731025,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.8806713,35713,1719185929,876685733,,False,True,16.47939109802246,4.119847774505615,-0.3167506974494916,0.08630359799885125,16.47612142387514,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.898861,35714,1719185929,896634795,,False,True,16.474729537963867,4.118682384490967,-0.31656100524979397,0.086263676352097,16.47612527904138,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.9200726,35715,1719185929,916615837,,False,True,16.474729537963867,4.118682384490967,-0.31634638509080654,0.08598244948541528,16.471468042027272,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.9389675,35716,1719185929,936670368,,False,True,16.474302291870117,4.118575572967529,-0.31636404573777427,0.08598792892720054,16.47146767412333,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.9594045,35717,1719185929,956676566,,False,True,16.474302291870117,4.118575572967529,-0.3163738314076602,0.0858980762102277,16.471039596338564,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.9794211,35718,1719185929,976595316,,False,True,16.477479934692383,4.119369983673096,-0.3163648339031771,0.08586620413571687,16.471039935398057,0.0,0.0,0.0,0.0,0.0,0.0
1719185929.9998949,35719,1719185929,996612399,,False,True,16.477479934692383,4.119369983673096,-0.31667857583747167,0.08604976040352087,16.474212728828476,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.0203629,35720,1719185930,16582295,,False,True,16.477413177490234,4.119353294372559,-0.31665178136823124,0.08607986991431137,16.474213086567755,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.040853,35721,1719185930,36876618,,False,True,16.47768783569336,4.11942195892334,-0.31666749202563,0.08596033044263474,16.47414481797167,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.0604641,35722,1719185930,56628233,,False,True,16.48118019104004,4.12029504776001,-0.31672068607136517,0.08605221046834204,16.4744188124967,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.0794876,35723,1719185930,76688024,,False,True,16.480274200439453,4.120068550109863,-0.31684179299853776,0.08605622705263681,16.477909961059883,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.0999877,35724,1719185930,96830472,,False,True,16.480274200439453,4.120068550109863,-0.3168348929293163,0.08585528778327327,16.477005545939317,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.1197414,35725,1719185930,116692243,,False,True,16.480457305908203,4.120114326477051,-0.31685797317030484,0.08574837931437392,16.477005659246885,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.140217,35726,1719185930,136627660,,False,True,16.480512619018555,4.120128154754639,-0.31679262364323774,0.08585741066625258,16.477188129615374,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.1594164,35727,1719185930,156631931,,False,True,16.479997634887695,4.119999408721924,-0.3168340862142111,0.08593336865247295,16.477242859519986,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.179175,35728,1719185930,176614222,,False,True,16.479677200317383,4.119919300079346,-0.31690937169223854,0.08590451025844933,16.47672712441528,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.1991742,35729,1719185930,196616670,,False,True,16.480384826660156,4.120096206665039,-0.3167012860739307,0.08582155383898374,16.47641096273813,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.219384,35730,1719185930,216655889,,False,True,16.479206085205078,4.1198015213012695,-0.3167252496396082,0.08575671251412584,16.47711814814754,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.2397683,35731,1719185930,236609691,,False,True,16.480546951293945,4.120136737823486,-0.3167310072641105,0.08577234494101763,16.475939677189455,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.2601578,35732,1719185930,256650837,,False,True,16.496017456054688,4.124004364013672,-0.3167725332875217,0.08573608416176527,16.47728022559912,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.2805905,35733,1719185930,276628910,,False,True,16.495410919189453,4.123852729797363,-0.3170494028070708,0.08584150852131033,16.492746163626915,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.2987792,35734,1719185930,296752920,,False,True,16.495410919189453,4.123852729797363,-0.31706610884791153,0.08580522765248925,16.492140030320037,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.3197825,35735,1719185930,316609378,,False,True,16.495500564575195,4.123875141143799,-0.3170565368181871,0.0858803827558484,16.492139823373986,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.3401728,35736,1719185930,336679951,,False,True,16.495128631591797,4.123782157897949,-0.3171093988921038,0.0858834668938748,16.492229276889695,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.3599463,35737,1719185930,356713545,,False,True,16.495065689086914,4.1237664222717285,-0.31716804643868357,0.08578831797776187,16.49185646857116,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.3807776,35738,1719185930,376739118,,False,True,16.49681854248047,4.124204635620117,-0.31704353292011767,0.08573085065131757,16.491795559107594,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.3999233,35739,1719185930,396634274,,False,True,16.496858596801758,4.1242146492004395,-0.3170950726743254,0.08554198035459508,16.493549339335015,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.4204879,35740,1719185930,416635056,,False,True,16.499082565307617,4.124770641326904,-0.31713790545718373,0.08550478357077564,16.493588439297827,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.440334,35741,1719185930,436904691,,False,True,16.499332427978516,4.124833106994629,-0.31719095379352924,0.08543399937546046,16.49581197215256,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.4596837,35742,1719185930,456697243,,False,True,16.49786949157715,4.124467372894287,-0.3171132063556656,0.08550244174987051,16.496063530638324,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.4798324,35743,1719185930,476618493,,False,True,16.49786949157715,4.124467372894287,-0.31672619540081776,0.08567578781505887,16.494606336795147,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.500893,35744,1719185930,496868649,,False,True,16.496355056762695,4.124088764190674,-0.3166600155381754,0.08581511718406723,16.494606883136147,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.5196493,35745,1719185930,516766670,,False,True,16.496355056762695,4.124088764190674,-0.31672096869229793,0.08591942654719709,16.4930901188748,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.5397484,35746,1719185930,536673910,,False,True,16.497270584106445,4.124317646026611,-0.31657300991987514,0.08583545974480263,16.493093396914144,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.5604897,35747,1719185930,556617451,,False,True,16.497270584106445,4.124317646026611,-0.31659609747546813,0.08586301095118587,16.494008698793856,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.5800285,35748,1719185930,576644587,,False,True,16.49762535095215,4.124406337738037,-0.31670473254688086,0.0859504427847324,16.494006157987087,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.6006,35749,1719185930,596730472,,False,True,16.498260498046875,4.124565124511719,-0.31675728066457587,0.0859869233614739,16.494359469445865,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.6201832,35750,1719185930,616622608,,False,True,16.498260498046875,4.124565124511719,-0.3169251437898739,0.08595040267882863,16.494992414909188,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.6404657,35751,1719185930,636888858,,False,True,16.49903678894043,4.124759197235107,-0.3168379402421208,0.08600482846977467,16.49499380688849,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.6604502,35752,1719185930,656625160,,False,True,16.49903678894043,4.124759197235107,-0.31690208841611966,0.08590569867825434,16.495768804346085,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.6808512,35753,1719185930,676624743,,False,True,16.49910545349121,4.124776363372803,-0.31686421342869525,0.08571912791999481,16.49577050226814,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.7007046,35754,1719185930,696742243,,False,True,16.49903106689453,4.124757766723633,-0.316965425425606,0.08559185352385398,16.495839344541405,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.7218275,35755,1719185930,716656983,,False,True,16.49945831298828,4.12486457824707,-0.3169675654131288,0.08549084807149669,16.49576425334927,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.739434,35756,1719185930,736717920,,False,True,16.499492645263672,4.124873161315918,-0.3168866039943545,0.08547435196033706,16.4961930437434,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.7598972,35757,1719185930,756716982,,False,True,16.49946403503418,4.124866008758545,-0.31682645857738667,0.08554217729597892,16.49622883935082,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.7799287,35758,1719185930,776605993,,False,True,16.499269485473633,4.124817371368408,-0.31672295249617066,0.08536323958784693,16.496202885029287,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.7998939,35759,1719185930,796614222,,False,True,16.500898361206055,4.125224590301514,-0.3166210566642794,0.08507774299942765,16.49601149218578,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.8208454,35760,1719185930,816630993,,False,True,16.500898361206055,4.125224590301514,-0.31656681031124145,0.0850470492222508,16.49764277084844,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.8396363,35761,1719185930,836698649,,False,True,16.50133514404297,4.125333786010742,-0.3164814273127237,0.08491311003880225,16.497645098787746,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.8599916,35762,1719185930,856615212,,False,True,16.500633239746094,4.125158309936523,-0.3165406543717444,0.08487292762426048,16.498080404100097,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.8800054,35763,1719185930,876771514,,False,True,16.500633239746094,4.125158309936523,-0.31656813444660414,0.08479605695394261,16.49737911172291,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.9000647,35764,1719185930,896701722,,False,True,16.50210952758789,4.125527381896973,-0.316462563606354,0.08470595770247558,16.49738160027382,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.9204373,35765,1719185930,916620889,,False,True,16.502012252807617,4.125503063201904,-0.3165271214974326,0.08479933602647483,16.498855540726456,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.940028,35766,1719185930,936798232,,False,True,16.503246307373047,4.125811576843262,-0.316593932444058,0.08495041269143765,16.498755866642608,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.9604952,35767,1719185930,956776774,,False,True,16.503324508666992,4.125831127166748,-0.3166705161211097,0.08501104934799054,16.499988212290106,0.0,0.0,0.0,0.0,0.0,0.0
1719185930.9802117,35768,1719185930,976625837,,False,True,16.5037841796875,4.125946044921875,-0.3165681961800297,0.08511189891964992,16.500068554832776,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.0006702,35769,1719185930,996797764,,False,True,16.5037841796875,4.125946044921875,-0.3168085896799957,0.08504792741538365,16.500523300225854,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.0202985,35770,1719185931,16645055,,False,True,16.503337860107422,4.1258344650268555,-0.3166985996261366,0.08487715431948048,16.50052629119794,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.0399163,35771,1719185931,36701514,,False,True,16.503337860107422,4.1258344650268555,-0.31667780785494415,0.084866164023555,16.500080363425678,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.0588427,35772,1719185931,56712607,,False,True,16.500932693481445,4.125233173370361,-0.3165365824732529,0.08477637439866413,16.500083534632477,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.080925,35773,1719185931,76794899,,False,True,16.500932693481445,4.125233173370361,-0.31638754016854403,0.08464802956012789,16.497682791511416,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.099609,35774,1719185931,96757087,,False,True,16.501983642578125,4.125495910644531,-0.31634675592595535,0.0847341952702776,16.497683131102242,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.1210632,35775,1719185931,116618232,,False,True,16.50167465209961,4.125418663024902,-0.31630165633271506,0.08463518327012082,16.49873514612422,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.1413076,35776,1719185931,136625420,,False,True,16.50167465209961,4.125418663024902,-0.3163063910173257,0.08482596205551131,16.49842452835643,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.1590137,35777,1719185931,156555003,,False,True,16.501266479492188,4.125316619873047,-0.31635794413660817,0.08453972052852857,16.498425009021894,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.1802957,35778,1719185931,176934951,,False,True,16.501266479492188,4.125316619873047,-0.31640042293582915,0.08460713885390729,16.49801601167628,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.201061,35779,1719185931,196587295,,False,True,16.501333236694336,4.125333309173584,-0.3164185087325383,0.08476034655379427,16.498014878258367,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.2192223,35780,1719185931,216600003,,False,True,16.501333236694336,4.125333309173584,-0.31643052062477106,0.08482680219601306,16.49808092536004,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.240489,35781,1719185931,236845941,,False,True,16.502498626708984,4.125624656677246,-0.31641944862064175,0.08471258812575314,16.498081724745273,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.2604928,35782,1719185931,256621566,,False,True,16.502498626708984,4.125624656677246,-0.3165543781986294,0.08489152030265952,16.499243901328633,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.2811594,35783,1719185931,277208805,,False,True,16.503313064575195,4.125828266143799,-0.31652185431124835,0.08499050158420862,16.499244015244038,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.3007944,35784,1719185931,296633545,,False,True,16.503313064575195,4.125828266143799,-0.31654175464333995,0.08495927144535641,16.500058644909835,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.3202069,35785,1719185931,316612347,,False,True,16.502994537353516,4.125748634338379,-0.31649606294678523,0.08506076947265756,16.500058998200334,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.3394356,35786,1719185931,336698024,,False,True,16.502994537353516,4.125748634338379,-0.31646990088340105,0.08511864412203392,16.499739554216372,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.3602142,35787,1719185931,356777764,,False,True,16.505512237548828,4.126378059387207,-0.31638075183534325,0.08521095086018554,16.499741311737694,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.3810048,35788,1719185931,376603232,,False,True,16.50532341003418,4.126330852508545,-0.3162869767615042,0.08530193953111725,16.502261523863904,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.4000857,35789,1719185931,396634691,,False,True,16.50532341003418,4.126330852508545,-0.3162303787165908,0.0851648982236987,16.502073944956393,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.4201806,35790,1719185931,416832243,,False,True,16.50634765625,4.1265869140625,-0.31614616826577857,0.08526391008525647,16.502075047758975,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.4399216,35791,1719185931,436613909,,False,True,16.506391525268555,4.126597881317139,-0.31627421146214735,0.08534159220431775,16.503096436767056,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.4609013,35792,1719185931,456946357,,False,True,16.506025314331055,4.126506328582764,-0.3164977479952023,0.0854429584566421,16.50313628847788,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.4814038,35793,1719185931,476608493,,False,True,16.50601577758789,4.126503944396973,-0.3164366772663351,0.08550985628184517,16.50276960999475,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.5007648,35794,1719185931,496716253,,False,True,16.5042724609375,4.126068115234375,-0.31642953976645966,0.08535801878544115,16.502761017605064,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.5202668,35795,1719185931,516708336,,False,True,16.5042724609375,4.126068115234375,-0.3166064268497472,0.08541925088863755,16.501014435722357,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.5396883,35796,1719185931,536732243,,False,True,16.48631477355957,4.121578693389893,-0.31670303313075354,0.08547890937681621,16.501012273266717,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.56101,35797,1719185931,556697451,,False,True,16.48631477355957,4.121578693389893,-0.3161954549252663,0.08557735607995326,16.483059510493042,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.5818768,35798,1719185931,576704430,,False,True,16.489803314208984,4.122450828552246,-0.3162444097382071,0.08554729768676657,16.483058727436553,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.6017663,35799,1719185931,596712138,,False,True,16.489803314208984,4.122450828552246,-0.316233688449372,0.08538899156860293,16.486549459790364,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.6204886,35800,1719185931,616721878,,False,True,16.48897361755371,4.122243404388428,-0.3163632104134015,0.08535204773297521,16.48654716617178,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.6407297,35801,1719185931,636711930,,False,True,16.48897361755371,4.122243404388428,-0.31643551297987516,0.08550062051202775,16.485714907288948,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.6608193,35802,1719185931,656648180,,False,True,16.487194061279297,4.121798515319824,-0.31663275518080053,0.08536672625673497,16.48571181400153,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.6800926,35803,1719185931,676782763,,False,True,16.487394332885742,4.1218485832214355,-0.3167420629466467,0.08546297371758689,16.48393019665067,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.7008722,35804,1719185931,696616045,,False,True,16.487394332885742,4.1218485832214355,-0.316882159227176,0.08546174110809589,16.48412670737732,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.720996,35805,1719185931,716672086,,False,True,16.48687171936035,4.121717929840088,-0.31680612847444123,0.0854220606047656,16.48412837439477,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.7405903,35806,1719185931,736731097,,False,True,16.48247718811035,4.120619297027588,-0.3168009198888434,0.08546979367537741,16.48360616608366,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.760845,35807,1719185931,756630315,,False,True,16.48222541809082,4.120556354522705,-0.3167821616362289,0.08532604557805232,16.479211556386772,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.7806385,35808,1719185931,776627190,,False,True,16.48222541809082,4.120556354522705,-0.316729814288677,0.08520583358593362,16.47896193815724,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.7997553,35809,1719185931,796625888,,False,True,16.480012893676758,4.1200032234191895,-0.3167705056332072,0.0851295616624264,16.47896154991232,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.8218317,35810,1719185931,816630940,,False,True,16.482620239257812,4.120655059814453,-0.31665798613863905,0.08529692748999562,16.476749103776864,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.8400717,35811,1719185931,836652399,,False,True,16.483102798461914,4.1207756996154785,-0.3165604189261961,0.08546378189751368,16.47935894688276,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.860302,35812,1719185931,856713336,,False,True,16.483102798461914,4.1207756996154785,-0.31659367210757805,0.08538445358352732,16.479841433878683,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.8800347,35813,1719185931,876646722,,False,True,16.482250213623047,4.120562553405762,-0.31634051528181484,0.08537706404652641,16.47984633343555,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.9020429,35814,1719185931,896759742,,False,True,16.483694076538086,4.1209235191345215,-0.316469741948533,0.08542312535927803,16.478991089161312,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.9206042,35815,1719185931,916691253,,False,True,16.48312759399414,4.120781898498535,-0.31659118304839373,0.08558455830712787,16.4804309330088,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.941418,35816,1719185931,937326149,,False,True,16.48006248474121,4.120015621185303,-0.3164321982997169,0.08571730068482276,16.479867164448073,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.9600627,35817,1719185931,956685576,,False,True,16.48006248474121,4.120015621185303,-0.31651936462973773,0.08572651982082745,16.476798848393873,0.0,0.0,0.0,0.0,0.0,0.0
1719185931.9811122,35818,1719185931,976642190,,False,True,16.478588104248047,4.119647026062012,-0.3165433519176547,0.08583695062141246,16.476797812632782,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.000946,35819,1719185931,996637138,,False,True,16.478790283203125,4.119697570800781,-0.3164877641395925,0.08594969723921915,16.47532440483604,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.0206723,35820,1719185932,16592763,,False,True,16.476612091064453,4.119153022766113,-0.3166124190222857,0.0859335518879261,16.47552344738001,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.040186,35821,1719185932,36629482,,False,True,16.477800369262695,4.119450092315674,-0.31634976906294154,0.08596475327585859,16.47334965967497,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.0605748,35822,1719185932,56634742,,False,True,16.478147506713867,4.119536876678467,-0.31650374159387135,0.08591699608831922,16.47453558589157,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.079721,35823,1719185932,76633492,,False,True,16.47245216369629,4.118113040924072,-0.31662474593206114,0.08597646100812713,16.47488124146672,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.1001208,35824,1719185932,96623805,,False,True,16.473840713500977,4.118460178375244,-0.3165200942586538,0.08599646018053114,16.469186023106243,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.1205974,35825,1719185932,116604742,,False,True,16.473840713500977,4.118460178375244,-0.3166665831373509,0.08589562094331211,16.47057212353195,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.1410794,35826,1719185932,136630263,,False,True,16.47780990600586,4.119452476501465,-0.31655127832779506,0.08601568836432345,16.470573713445212,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.158924,35827,1719185932,156647763,,False,True,16.479167938232422,4.1197919845581055,-0.31658777625375545,0.08589253432495043,16.474545179322632,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.1797965,35828,1719185932,176641044,,False,True,16.476377487182617,4.119094371795654,-0.3165583451546545,0.08590190377434265,16.47590282959531,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.199139,35829,1719185932,196628597,,False,True,16.473377227783203,4.118344306945801,-0.3165776454017365,0.08587253569303752,16.473111866973248,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.2194712,35830,1719185932,216611722,,False,True,16.473377227783203,4.118344306945801,-0.3165940258577238,0.08596576956097868,16.470110527970018,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.239676,35831,1719185932,236603909,,False,True,16.476259231567383,4.119064807891846,-0.31654431354408563,0.0860791753989718,16.470110891443404,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.2598689,35832,1719185932,256719690,,False,True,16.476259231567383,4.119064807891846,-0.3163776634646938,0.08609458782998043,16.472997318796356,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.280895,35833,1719185932,276726982,,False,True,16.473878860473633,4.118469715118408,-0.31637124982957854,0.0861064502426709,16.47299737939137,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.301011,35834,1719185932,296765471,,False,True,16.473878860473633,4.118469715118408,-0.31619939059290864,0.08613057077228523,16.470619489158416,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.3203454,35835,1719185932,316896253,,False,True,16.4721622467041,4.118040561676025,-0.31643454637460605,0.08603205685051037,16.4706154878046,0.0,0.0,0.0,0.0,0.0,0.0
1719185932.3406377,35836,1719185932,336619742,,False,True,16.4721622467041,4.118040561676025,-0.31645424114051285,0.08609685679597734,16.4688974741648,0.0,0.0,0.0,0.0,0.0,0.0
