Time,intFlag,altiThreshold,thrustSetpoint,thrustPerRotor,expectedThrust.x,expectedThrust.y,expectedThrust.z,disturbanceEstimate.x,disturbanceEstimate.y,disturbanceEstimate.z,inertialForce.x,inertialForce.y,inertialForce.z
1719005456.8610234,False,False,14.709420204162598,3.6773550510406494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005456.8798206,False,False,14.709420204162598,3.6773550510406494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005456.8998241,False,False,14.708909034729004,3.677227258682251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005456.9202883,False,False,14.708909034729004,3.677227258682251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005456.9393084,False,False,14.70949649810791,3.6773741245269775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005456.9603765,False,False,14.70949649810791,3.6773741245269775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005456.9799044,False,False,14.708405494689941,3.6771013736724854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.0001671,False,False,14.709405899047852,3.677351474761963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.02055,False,False,14.709831237792969,3.677457809448242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.0399506,False,False,14.710225105285645,3.677556276321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.0592835,False,False,14.707716941833496,3.676929235458374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.080245,False,False,14.70634651184082,3.676586627960205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.0997276,False,False,14.706273078918457,3.6765682697296143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.1221995,False,False,14.706273078918457,3.6765682697296143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.1419802,False,False,14.707489967346191,3.676872491836548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.1588392,False,False,14.707061767578125,3.6767654418945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.180384,False,False,14.707077980041504,3.676769495010376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.1997373,False,False,14.706857681274414,3.6767144203186035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.2192369,False,False,14.706857681274414,3.6767144203186035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.2398648,False,False,14.707298278808594,3.6768245697021484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.260037,False,False,14.706912994384766,3.6767282485961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719005457.28075,False,False,14.706298828125,3.67657470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
