Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1719186138.5998006,4426,1719186138,598010966,,-0.004522892236709597,0.0001303124427795288,-0.2964298725128174
1719186138.6192727,4427,1719186138,617927841,,-0.004524412155151369,0.00014618217945097656,-0.2964305430650711
1719186138.6394534,4428,1719186138,638033362,,-0.004524412155151369,0.00014618217945097656,-0.2964305430650711
1719186138.6596613,4429,1719186138,657982424,,-0.004524412155151369,0.00014618217945097656,-0.2964305430650711
1719186138.67953,4430,1719186138,677935549,,-0.004511507749557497,0.0001579838991165039,-0.29642604291439056
1719186138.6994865,4431,1719186138,697972268,,-0.004511507749557497,0.0001579838991165039,-0.29642604291439056
1719186138.7196007,4432,1719186138,717929976,,-0.004380049705505373,0.00048045992851256103,-0.2964025288820267
1719186138.739903,4433,1719186138,737964820,,-0.004380049705505373,0.00048045992851256103,-0.2964025288820267
1719186138.7595189,4434,1719186138,758156018,,-0.004380049705505373,0.00048045992851256103,-0.2964025288820267
1719186138.7797687,4435,1719186138,777999091,,-0.004507275819778445,0.00013829946517943115,-0.2964230328798294
1719186138.800219,4436,1719186138,797994820,,-0.004507275819778445,0.00013829946517943115,-0.2964230328798294
1719186138.8204339,4437,1719186138,818063934,,-0.0044954442977905296,0.00014208436012266845,-0.29643093049526215
1719186138.839416,4438,1719186138,837993101,,-0.0044954442977905296,0.00014208436012266845,-0.29643093049526215
1719186138.859939,4439,1719186138,858021539,,-0.004519554376602175,7.869482040404052e-05,-0.2964255064725876
1719186138.8800797,4440,1719186138,878143049,,-0.004519554376602175,7.869482040404052e-05,-0.2964255064725876
1719186138.8997383,4441,1719186138,898003257,,-0.004519554376602175,7.869482040404052e-05,-0.2964255064725876
1719186138.9201446,4442,1719186138,917953622,,-0.0043912851810455344,0.00048528790473936767,-0.29639898240566254
1719186138.939715,4443,1719186138,937955653,,-0.004502567052841189,0.00010855674743651123,-0.29643793404102325
1719186138.960447,4444,1719186138,957985080,,-0.004502567052841189,0.00010855674743651123,-0.29643793404102325
1719186138.9799523,4445,1719186138,977956330,,-0.004502567052841189,0.00010855674743651123,-0.29643793404102325
1719186138.9998372,4446,1719186138,998091434,,-0.004502567052841189,0.00010855674743651123,-0.29643793404102325
1719186139.020478,4447,1719186139,18039195,,-0.0045196139812469505,0.00010051012039183349,-0.296451210975647
1719186139.039698,4448,1719186139,37939872,,-0.004522653818130495,0.00012061178684233398,-0.29642197489738464
1719186139.0599902,4449,1719186139,58013413,,-0.004522653818130495,0.00012061178684233398,-0.29642197489738464
1719186139.080462,4450,1719186139,77976747,,-0.004522653818130495,0.00012061178684233398,-0.29642197489738464
1719186139.0997918,4451,1719186139,97983361,,-0.004521521329879763,0.0001462566852569458,-0.2964387983083725
1719186139.1201293,4452,1719186139,118060653,,-0.004521521329879763,0.0001462566852569458,-0.2964387983083725
1719186139.141583,4453,1719186139,138211903,,-0.0045081698894500755,9.05710458755371e-05,-0.29643890261650085
1719186139.1589162,4454,1719186139,157921330,,-0.0045081698894500755,9.05710458755371e-05,-0.29643890261650085
1719186139.1796827,4455,1719186139,178138570,,-0.0045081698894500755,9.05710458755371e-05,-0.29643890261650085
1719186139.1998448,4456,1719186139,198034924,,-0.004528465270996096,0.00011877894401549072,-0.2964221090078354
1719186139.2200282,4457,1719186139,218098778,,-0.004528465270996096,0.00011877894401549072,-0.2964221090078354
1719186139.2400856,4458,1719186139,237960340,,-0.004534932374954226,0.00013524472713469238,-0.29644691944122314
1719186139.2604582,4459,1719186139,258097684,,-0.004534932374954226,0.00013524472713469238,-0.29644691944122314
1719186139.2798607,4460,1719186139,278068257,,-0.004506620168685915,1.3055205345141596e-05,-0.29643242061138153
1719186139.3001375,4461,1719186139,297984820,,-0.004506620168685915,1.3055205345141596e-05,-0.29643242061138153
1719186139.3196895,4462,1719186139,317983882,,-0.004514219760894778,0.00014433443546293945,-0.2964305430650711
1719186139.340448,4463,1719186139,337982580,,-0.004514219760894778,0.00014433443546293945,-0.2964305430650711
1719186139.3596935,4464,1719186139,357979715,,-0.004514219760894778,0.00014433443546293945,-0.2964305430650711
1719186139.3797557,4465,1719186139,377950392,,-0.004513206481933596,0.00014636099338530273,-0.29643723368644714
1719186139.3997817,4466,1719186139,398113934,,-0.004513206481933596,0.00014636099338530273,-0.29643723368644714
1719186139.4204314,4467,1719186139,417951955,,-0.004519733190536501,0.00012998461723326415,-0.2964318245649338
1719186139.4404101,4468,1719186139,437978361,,-0.004519733190536501,0.00012998461723326415,-0.2964318245649338
1719186139.4599695,4469,1719186139,457956278,,-0.004519733190536501,0.00012998461723326415,-0.2964318245649338
1719186139.4802465,4470,1719186139,477943674,,-0.004518034458160403,0.00013138532638548583,-0.29637186229228973
1719186139.4995718,4471,1719186139,497922684,,-0.004518034458160403,0.00013138532638548583,-0.29637186229228973
1719186139.5196187,4472,1719186139,517941695,,-0.0045197033882141135,0.00015089094638823242,-0.2964410334825516
1719186139.5399466,4473,1719186139,537963465,,-0.0045197033882141135,0.00015089094638823242,-0.2964410334825516
1719186139.5602565,4474,1719186139,557937007,,-0.004509779214859011,0.00013117671012877197,-0.29643529653549194
1719186139.5805473,4475,1719186139,577966955,,-0.004514666795730593,0.0001093316078185913,-0.29643087089061737
1719186139.6000004,4476,1719186139,597936122,,-0.004514666795730593,0.0001093316078185913,-0.29643087089061737
1719186139.6201715,4477,1719186139,618328361,,-0.004399033784866335,0.00048674821853636474,-0.2964068055152893
